%%% Bode Mag Phase 
frequency speed  m1 m2 m3 m4 p1 p2 p3 p4
1.43439607e+00 0.00000000e+00 -2.35295759e+01 -3.10527117e+00 -1.79697797e+02 -9.14254360e+00 -1.28589548e+02 3.43811047e+01 -1.54558599e+02 -1.59158539e+02 
1.44474512e+00 0.00000000e+00 -2.36326829e+01 -3.28832917e+00 -1.80040534e+02 -9.34311084e+00 -1.28019948e+02 3.40940955e+01 -1.54686677e+02 -1.59519450e+02 
1.45516885e+00 0.00000000e+00 -2.37327033e+01 -3.46970874e+00 -1.80379744e+02 -9.54221537e+00 -1.27473906e+02 3.38177100e+01 -1.54821412e+02 -1.59869845e+02 
1.46566778e+00 0.00000000e+00 -2.38300105e+01 -3.64943643e+00 -1.80715718e+02 -9.73988596e+00 -1.26950643e+02 3.35515073e+01 -1.54962564e+02 -1.60210160e+02 
1.47624246e+00 0.00000000e+00 -2.39249374e+01 -3.82753862e+00 -1.81048719e+02 -9.93615121e+00 -1.26449290e+02 3.32950683e+01 -1.55109825e+02 -1.60540807e+02 
1.48689344e+00 0.00000000e+00 -2.40177791e+01 -4.00404148e+00 -1.81378983e+02 -1.01310395e+01 -1.25968917e+02 3.30479952e+01 -1.55262840e+02 -1.60862180e+02 
1.49762126e+00 0.00000000e+00 -2.41087969e+01 -4.17897091e+00 -1.81706720e+02 -1.03245791e+01 -1.25508559e+02 3.28099096e+01 -1.55421226e+02 -1.61174649e+02 
1.50842648e+00 0.00000000e+00 -2.41982207e+01 -4.35235246e+00 -1.82032119e+02 -1.05167976e+01 -1.25067240e+02 3.25804517e+01 -1.55584580e+02 -1.61478569e+02 
1.51930966e+00 0.00000000e+00 -2.42862529e+01 -4.52421132e+00 -1.82355348e+02 -1.07077227e+01 -1.24643983e+02 3.23592790e+01 -1.55752495e+02 -1.61774276e+02 
1.53027136e+00 0.00000000e+00 -2.43730710e+01 -4.69457231e+00 -1.82676561e+02 -1.08973813e+01 -1.24237827e+02 3.21460656e+01 -1.55924564e+02 -1.62062090e+02 
1.54131215e+00 0.00000000e+00 -2.44588302e+01 -4.86345979e+00 -1.82995891e+02 -1.10858003e+01 -1.23847833e+02 3.19405009e+01 -1.56100389e+02 -1.62342315e+02 
1.55243260e+00 0.00000000e+00 -2.45436659e+01 -5.03089768e+00 -1.83313460e+02 -1.12730057e+01 -1.23473092e+02 3.17422890e+01 -1.56279583e+02 -1.62615239e+02 
1.56363328e+00 0.00000000e+00 -2.46276962e+01 -5.19690943e+00 -1.83629377e+02 -1.14590234e+01 -1.23112732e+02 3.15511479e+01 -1.56461774e+02 -1.62881139e+02 
1.57491478e+00 0.00000000e+00 -2.47110237e+01 -5.36151804e+00 -1.83943740e+02 -1.16438787e+01 -1.22765915e+02 3.13668083e+01 -1.56646607e+02 -1.63140277e+02 
1.58627766e+00 0.00000000e+00 -2.47937376e+01 -5.52474597e+00 -1.84256636e+02 -1.18275965e+01 -1.22431847e+02 3.11890134e+01 -1.56833746e+02 -1.63392903e+02 
1.59772254e+00 0.00000000e+00 -2.48759148e+01 -5.68661522e+00 -1.84568145e+02 -1.20102010e+01 -1.22109772e+02 3.10175179e+01 -1.57022876e+02 -1.63639255e+02 
1.60924998e+00 0.00000000e+00 -2.49576219e+01 -5.84714728e+00 -1.84878337e+02 -1.21917162e+01 -1.21798974e+02 3.08520875e+01 -1.57213698e+02 -1.63879560e+02 
1.62086059e+00 0.00000000e+00 -2.50389163e+01 -6.00636313e+00 -1.85187277e+02 -1.23721655e+01 -1.21498780e+02 3.06924980e+01 -1.57405936e+02 -1.64114036e+02 
1.63255498e+00 0.00000000e+00 -2.51198475e+01 -6.16428324e+00 -1.85495024e+02 -1.25515716e+01 -1.21208552e+02 3.05385352e+01 -1.57599332e+02 -1.64342889e+02 
1.64433374e+00 0.00000000e+00 -2.52004575e+01 -6.32092760e+00 -1.85801631e+02 -1.27299571e+01 -1.20927695e+02 3.03899942e+01 -1.57793647e+02 -1.64566317e+02 
1.65619748e+00 0.00000000e+00 -2.52807827e+01 -6.47631566e+00 -1.86107145e+02 -1.29073438e+01 -1.20655647e+02 3.02466785e+01 -1.57988659e+02 -1.64784508e+02 
1.66814682e+00 0.00000000e+00 -2.53608537e+01 -6.63046642e+00 -1.86411611e+02 -1.30837530e+01 -1.20391882e+02 3.01084002e+01 -1.58184164e+02 -1.64997644e+02 
1.68018237e+00 0.00000000e+00 -2.54406965e+01 -6.78339835e+00 -1.86715069e+02 -1.32592059e+01 -1.20135907e+02 2.99749791e+01 -1.58379975e+02 -1.65205896e+02 
1.69230475e+00 0.00000000e+00 -2.55203334e+01 -6.93512945e+00 -1.87017556e+02 -1.34337227e+01 -1.19887260e+02 2.98462423e+01 -1.58575918e+02 -1.65409429e+02 
1.70451460e+00 0.00000000e+00 -2.55997825e+01 -7.08567724e+00 -1.87319106e+02 -1.36073235e+01 -1.19645510e+02 2.97220242e+01 -1.58771835e+02 -1.65608402e+02 
1.71681254e+00 0.00000000e+00 -2.56790595e+01 -7.23505876e+00 -1.87619750e+02 -1.37800279e+01 -1.19410253e+02 2.96021656e+01 -1.58967583e+02 -1.65802964e+02 
1.72919921e+00 0.00000000e+00 -2.57581769e+01 -7.38329060e+00 -1.87919517e+02 -1.39518549e+01 -1.19181112e+02 2.94865137e+01 -1.59163028e+02 -1.65993262e+02 
1.74167525e+00 0.00000000e+00 -2.58371451e+01 -7.53038888e+00 -1.88218435e+02 -1.41228231e+01 -1.18957735e+02 2.93749217e+01 -1.59358052e+02 -1.66179433e+02 
1.75424130e+00 0.00000000e+00 -2.59159726e+01 -7.67636928e+00 -1.88516527e+02 -1.42929508e+01 -1.18739792e+02 2.92672485e+01 -1.59552544e+02 -1.66361610e+02 
1.76689802e+00 0.00000000e+00 -2.59946660e+01 -7.82124704e+00 -1.88813819e+02 -1.44622556e+01 -1.18526976e+02 2.91633583e+01 -1.59746407e+02 -1.66539921e+02 
1.77964605e+00 0.00000000e+00 -2.60732305e+01 -7.96503695e+00 -1.89110330e+02 -1.46307550e+01 -1.18319000e+02 2.90631205e+01 -1.59939551e+02 -1.66714487e+02 
1.79248606e+00 0.00000000e+00 -2.61516700e+01 -8.10775341e+00 -1.89406083e+02 -1.47984659e+01 -1.18115594e+02 2.89664094e+01 -1.60131896e+02 -1.66885426e+02 
1.80541871e+00 0.00000000e+00 -2.62299871e+01 -8.24941039e+00 -1.89701096e+02 -1.49654047e+01 -1.17916510e+02 2.88731037e+01 -1.60323368e+02 -1.67052850e+02 
1.81844467e+00 0.00000000e+00 -2.63081839e+01 -8.39002146e+00 -1.89995387e+02 -1.51315878e+01 -1.17721512e+02 2.87830869e+01 -1.60513904e+02 -1.67216866e+02 
1.83156460e+00 0.00000000e+00 -2.63862613e+01 -8.52959978e+00 -1.90288975e+02 -1.52970307e+01 -1.17530382e+02 2.86962462e+01 -1.60703444e+02 -1.67377579e+02 
1.84477920e+00 0.00000000e+00 -2.64642197e+01 -8.66815816e+00 -1.90581875e+02 -1.54617489e+01 -1.17342917e+02 2.86124732e+01 -1.60891938e+02 -1.67535088e+02 
1.85808914e+00 0.00000000e+00 -2.65420588e+01 -8.80570899e+00 -1.90874103e+02 -1.56257574e+01 -1.17158925e+02 2.85316630e+01 -1.61079340e+02 -1.67689488e+02 
1.87149511e+00 0.00000000e+00 -2.66197780e+01 -8.94226434e+00 -1.91165674e+02 -1.57890709e+01 -1.16978227e+02 2.84537144e+01 -1.61265608e+02 -1.67840872e+02 
1.88499780e+00 0.00000000e+00 -2.66973761e+01 -9.07783588e+00 -1.91456603e+02 -1.59517036e+01 -1.16800659e+02 2.83785297e+01 -1.61450709e+02 -1.67989327e+02 
1.89859792e+00 0.00000000e+00 -2.67748517e+01 -9.21243496e+00 -1.91746902e+02 -1.61136695e+01 -1.16626063e+02 2.83060143e+01 -1.61634610e+02 -1.68134939e+02 
1.91229616e+00 0.00000000e+00 -2.68522031e+01 -9.34607256e+00 -1.92036585e+02 -1.62749823e+01 -1.16454294e+02 2.82360769e+01 -1.61817286e+02 -1.68277790e+02 
1.92609322e+00 0.00000000e+00 -2.69294283e+01 -9.47875936e+00 -1.92325665e+02 -1.64356553e+01 -1.16285217e+02 2.81686290e+01 -1.61998714e+02 -1.68417958e+02 
1.93998984e+00 0.00000000e+00 -2.70065252e+01 -9.61050569e+00 -1.92614154e+02 -1.65957014e+01 -1.16118703e+02 2.81035851e+01 -1.62178873e+02 -1.68555520e+02 
1.95398672e+00 0.00000000e+00 -2.70834915e+01 -9.74132158e+00 -1.92902064e+02 -1.67551334e+01 -1.15954635e+02 2.80408623e+01 -1.62357749e+02 -1.68690548e+02 
1.96808458e+00 0.00000000e+00 -2.71603248e+01 -9.87121674e+00 -1.93189405e+02 -1.69139637e+01 -1.15792899e+02 2.79803803e+01 -1.62535327e+02 -1.68823112e+02 
1.98228416e+00 0.00000000e+00 -2.72370227e+01 -1.00002006e+01 -1.93476189e+02 -1.70722043e+01 -1.15633393e+02 2.79220613e+01 -1.62711599e+02 -1.68953281e+02 
1.99658619e+00 0.00000000e+00 -2.73135826e+01 -1.01282822e+01 -1.93762427e+02 -1.72298671e+01 -1.15476018e+02 2.78658297e+01 -1.62886555e+02 -1.69081120e+02 
2.01099140e+00 0.00000000e+00 -2.73900021e+01 -1.02554705e+01 -1.94048129e+02 -1.73869636e+01 -1.15320683e+02 2.78116125e+01 -1.63060190e+02 -1.69206692e+02 
2.02550055e+00 0.00000000e+00 -2.74662786e+01 -1.03817740e+01 -1.94333305e+02 -1.75435050e+01 -1.15167303e+02 2.77593384e+01 -1.63232501e+02 -1.69330057e+02 
2.04011438e+00 0.00000000e+00 -2.75424094e+01 -1.05072010e+01 -1.94617964e+02 -1.76995025e+01 -1.15015798e+02 2.77089386e+01 -1.63403485e+02 -1.69451275e+02 
2.05483365e+00 0.00000000e+00 -2.76183922e+01 -1.06317596e+01 -1.94902117e+02 -1.78549667e+01 -1.14866091e+02 2.76603458e+01 -1.63573143e+02 -1.69570402e+02 
2.06965911e+00 0.00000000e+00 -2.76942243e+01 -1.07554574e+01 -1.95185772e+02 -1.80099082e+01 -1.14718114e+02 2.76134951e+01 -1.63741477e+02 -1.69687493e+02 
2.08459154e+00 0.00000000e+00 -2.77699033e+01 -1.08783020e+01 -1.95468940e+02 -1.81643371e+01 -1.14571800e+02 2.75683229e+01 -1.63908489e+02 -1.69802601e+02 
2.09963171e+00 0.00000000e+00 -2.78454267e+01 -1.10003007e+01 -1.95751627e+02 -1.83182636e+01 -1.14427087e+02 2.75247677e+01 -1.64074183e+02 -1.69915776e+02 
2.11478039e+00 0.00000000e+00 -2.79207923e+01 -1.11214605e+01 -1.96033844e+02 -1.84716975e+01 -1.14283917e+02 2.74827695e+01 -1.64238566e+02 -1.70027068e+02 
2.13003837e+00 0.00000000e+00 -2.79959975e+01 -1.12417882e+01 -1.96315599e+02 -1.86246482e+01 -1.14142237e+02 2.74422699e+01 -1.64401644e+02 -1.70136525e+02 
2.14540643e+00 0.00000000e+00 -2.80710402e+01 -1.13612904e+01 -1.96596900e+02 -1.87771253e+01 -1.14001995e+02 2.74032120e+01 -1.64563424e+02 -1.70244193e+02 
2.16088537e+00 0.00000000e+00 -2.81459181e+01 -1.14799735e+01 -1.96877754e+02 -1.89291377e+01 -1.13863143e+02 2.73655404e+01 -1.64723915e+02 -1.70350115e+02 
2.17647600e+00 0.00000000e+00 -2.82206291e+01 -1.15978435e+01 -1.97158171e+02 -1.90806945e+01 -1.13725637e+02 2.73292011e+01 -1.64883125e+02 -1.70454336e+02 
2.19217910e+00 0.00000000e+00 -2.82951710e+01 -1.17149065e+01 -1.97438158e+02 -1.92318044e+01 -1.13589435e+02 2.72941414e+01 -1.65041065e+02 -1.70556897e+02 
2.20799550e+00 0.00000000e+00 -2.83695419e+01 -1.18311682e+01 -1.97717722e+02 -1.93824760e+01 -1.13454497e+02 2.72603100e+01 -1.65197745e+02 -1.70657838e+02 
2.22392602e+00 0.00000000e+00 -2.84437398e+01 -1.19466340e+01 -1.97996872e+02 -1.95327175e+01 -1.13320787e+02 2.72276566e+01 -1.65353177e+02 -1.70757198e+02 
2.23997148e+00 0.00000000e+00 -2.85177627e+01 -1.20613094e+01 -1.98275613e+02 -1.96825372e+01 -1.13188269e+02 2.71961324e+01 -1.65507371e+02 -1.70855015e+02 
2.25613270e+00 0.00000000e+00 -2.85916089e+01 -1.21751995e+01 -1.98553955e+02 -1.98319430e+01 -1.13056912e+02 2.71656895e+01 -1.65660340e+02 -1.70951326e+02 
2.27241052e+00 0.00000000e+00 -2.86652765e+01 -1.22883092e+01 -1.98831903e+02 -1.99809429e+01 -1.12926684e+02 2.71362813e+01 -1.65812097e+02 -1.71046167e+02 
2.28880579e+00 0.00000000e+00 -2.87387638e+01 -1.24006434e+01 -1.99109465e+02 -2.01295443e+01 -1.12797557e+02 2.71078621e+01 -1.65962654e+02 -1.71139570e+02 
2.30531935e+00 0.00000000e+00 -2.88120692e+01 -1.25122066e+01 -1.99386648e+02 -2.02777548e+01 -1.12669505e+02 2.70803873e+01 -1.66112024e+02 -1.71231571e+02 
2.32195205e+00 0.00000000e+00 -2.88851911e+01 -1.26230033e+01 -1.99663458e+02 -2.04255816e+01 -1.12542501e+02 2.70538132e+01 -1.66260220e+02 -1.71322201e+02 
2.33870475e+00 0.00000000e+00 -2.89581278e+01 -1.27330378e+01 -1.99939902e+02 -2.05730320e+01 -1.12416522e+02 2.70280972e+01 -1.66407257e+02 -1.71411491e+02 
2.35557833e+00 0.00000000e+00 -2.90308781e+01 -1.28423141e+01 -2.00215987e+02 -2.07201130e+01 -1.12291547e+02 2.70031976e+01 -1.66553148e+02 -1.71499471e+02 
2.37257364e+00 0.00000000e+00 -2.91034403e+01 -1.29508363e+01 -2.00491718e+02 -2.08668313e+01 -1.12167553e+02 2.69790734e+01 -1.66697907e+02 -1.71586172e+02 
2.38969158e+00 0.00000000e+00 -2.91758131e+01 -1.30586081e+01 -2.00767103e+02 -2.10131937e+01 -1.12044523e+02 2.69556846e+01 -1.66841548e+02 -1.71671622e+02 
2.40693302e+00 0.00000000e+00 -2.92479951e+01 -1.31656331e+01 -2.01042148e+02 -2.11592068e+01 -1.11922436e+02 2.69329921e+01 -1.66984086e+02 -1.71755848e+02 
2.42429885e+00 0.00000000e+00 -2.93199852e+01 -1.32719149e+01 -2.01316859e+02 -2.13048769e+01 -1.11801276e+02 2.69109574e+01 -1.67125534e+02 -1.71838877e+02 
2.44178998e+00 0.00000000e+00 -2.93917820e+01 -1.33774568e+01 -2.01591241e+02 -2.14502104e+01 -1.11681027e+02 2.68895428e+01 -1.67265908e+02 -1.71920736e+02 
2.45940731e+00 0.00000000e+00 -2.94633843e+01 -1.34822620e+01 -2.01865301e+02 -2.15952134e+01 -1.11561674e+02 2.68687116e+01 -1.67405221e+02 -1.72001450e+02 
2.47715174e+00 0.00000000e+00 -2.95347909e+01 -1.35863336e+01 -2.02139045e+02 -2.17398918e+01 -1.11443203e+02 2.68484274e+01 -1.67543489e+02 -1.72081042e+02 
2.49502420e+00 0.00000000e+00 -2.96060008e+01 -1.36896745e+01 -2.02412478e+02 -2.18842517e+01 -1.11325599e+02 2.68286550e+01 -1.67680726e+02 -1.72159539e+02 
2.51302561e+00 0.00000000e+00 -2.96770127e+01 -1.37922876e+01 -2.02685606e+02 -2.20282988e+01 -1.11208851e+02 2.68093593e+01 -1.67816946e+02 -1.72236962e+02 
2.53115690e+00 0.00000000e+00 -2.97478258e+01 -1.38941754e+01 -2.02958435e+02 -2.21720388e+01 -1.11092947e+02 2.67905065e+01 -1.67952164e+02 -1.72313334e+02 
2.54941900e+00 0.00000000e+00 -2.98184389e+01 -1.39953406e+01 -2.03230971e+02 -2.23154771e+01 -1.10977876e+02 2.67720628e+01 -1.68086394e+02 -1.72388677e+02 
2.56781286e+00 0.00000000e+00 -2.98888509e+01 -1.40957855e+01 -2.03503218e+02 -2.24586192e+01 -1.10863628e+02 2.67539955e+01 -1.68219652e+02 -1.72463012e+02 
2.58633943e+00 0.00000000e+00 -2.99590611e+01 -1.41955125e+01 -2.03775182e+02 -2.26014705e+01 -1.10750193e+02 2.67362723e+01 -1.68351951e+02 -1.72536361e+02 
2.60499967e+00 0.00000000e+00 -3.00290683e+01 -1.42945237e+01 -2.04046869e+02 -2.27440361e+01 -1.10637561e+02 2.67188614e+01 -1.68483306e+02 -1.72608743e+02 
2.62379454e+00 0.00000000e+00 -3.00988717e+01 -1.43928212e+01 -2.04318284e+02 -2.28863211e+01 -1.10525725e+02 2.67017318e+01 -1.68613732e+02 -1.72680179e+02 
2.64272502e+00 0.00000000e+00 -3.01684704e+01 -1.44904070e+01 -2.04589432e+02 -2.30283305e+01 -1.10414677e+02 2.66848529e+01 -1.68743242e+02 -1.72750686e+02 
2.66179208e+00 0.00000000e+00 -3.02378633e+01 -1.45872829e+01 -2.04860317e+02 -2.31700693e+01 -1.10304409e+02 2.66681945e+01 -1.68871852e+02 -1.72820284e+02 
2.68099670e+00 0.00000000e+00 -3.03070498e+01 -1.46834505e+01 -2.05130946e+02 -2.33115422e+01 -1.10194915e+02 2.66517273e+01 -1.68999575e+02 -1.72888991e+02 
2.70033988e+00 0.00000000e+00 -3.03760289e+01 -1.47789116e+01 -2.05401324e+02 -2.34527539e+01 -1.10086187e+02 2.66354222e+01 -1.69126426e+02 -1.72956825e+02 
2.71982263e+00 0.00000000e+00 -3.04447997e+01 -1.48736676e+01 -2.05671454e+02 -2.35937090e+01 -1.09978220e+02 2.66192508e+01 -1.69252418e+02 -1.73023802e+02 
2.73944594e+00 0.00000000e+00 -3.05133614e+01 -1.49677200e+01 -2.05941342e+02 -2.37344121e+01 -1.09871008e+02 2.66031849e+01 -1.69377566e+02 -1.73089939e+02 
2.75921083e+00 0.00000000e+00 -3.05817132e+01 -1.50610700e+01 -2.06210993e+02 -2.38748676e+01 -1.09764546e+02 2.65871970e+01 -1.69501883e+02 -1.73155253e+02 
2.77911832e+00 0.00000000e+00 -3.06498543e+01 -1.51537188e+01 -2.06480412e+02 -2.40150798e+01 -1.09658829e+02 2.65712602e+01 -1.69625384e+02 -1.73219760e+02 
2.79916945e+00 0.00000000e+00 -3.07177837e+01 -1.52456676e+01 -2.06749603e+02 -2.41550530e+01 -1.09553853e+02 2.65553477e+01 -1.69748082e+02 -1.73283474e+02 
2.81936524e+00 0.00000000e+00 -3.07855008e+01 -1.53369173e+01 -2.07018570e+02 -2.42947913e+01 -1.09449613e+02 2.65394333e+01 -1.69869991e+02 -1.73346411e+02 
2.83970674e+00 0.00000000e+00 -3.08530046e+01 -1.54274688e+01 -2.07287320e+02 -2.44342989e+01 -1.09346105e+02 2.65234914e+01 -1.69991125e+02 -1.73408586e+02 
2.86019501e+00 0.00000000e+00 -3.09202943e+01 -1.55173230e+01 -2.07555855e+02 -2.45735798e+01 -1.09243326e+02 2.65074967e+01 -1.70111496e+02 -1.73470013e+02 
2.88083109e+00 0.00000000e+00 -3.09873692e+01 -1.56064805e+01 -2.07824181e+02 -2.47126379e+01 -1.09141272e+02 2.64914241e+01 -1.70231120e+02 -1.73530706e+02 
2.90161607e+00 0.00000000e+00 -3.10542283e+01 -1.56949421e+01 -2.08092302e+02 -2.48514770e+01 -1.09039940e+02 2.64752493e+01 -1.70350008e+02 -1.73590678e+02 
2.92255100e+00 0.00000000e+00 -3.11208709e+01 -1.57827081e+01 -2.08360223e+02 -2.49901010e+01 -1.08939327e+02 2.64589481e+01 -1.70468174e+02 -1.73649943e+02 
2.94363698e+00 0.00000000e+00 -3.11872960e+01 -1.58697791e+01 -2.08627947e+02 -2.51285136e+01 -1.08839431e+02 2.64424970e+01 -1.70585631e+02 -1.73708513e+02 
2.96487510e+00 0.00000000e+00 -3.12535029e+01 -1.59561554e+01 -2.08895480e+02 -2.52667184e+01 -1.08740249e+02 2.64258724e+01 -1.70702393e+02 -1.73766402e+02 
2.98626644e+00 0.00000000e+00 -3.13194907e+01 -1.60418373e+01 -2.09162825e+02 -2.54047191e+01 -1.08641778e+02 2.64090517e+01 -1.70818473e+02 -1.73823621e+02 
3.00781213e+00 0.00000000e+00 -3.13852584e+01 -1.61268249e+01 -2.09429987e+02 -2.55425190e+01 -1.08544017e+02 2.63920121e+01 -1.70933883e+02 -1.73880183e+02 
3.02951326e+00 0.00000000e+00 -3.14508053e+01 -1.62111183e+01 -2.09696969e+02 -2.56801217e+01 -1.08446964e+02 2.63747317e+01 -1.71048636e+02 -1.73936100e+02 
3.05137096e+00 0.00000000e+00 -3.15161303e+01 -1.62947175e+01 -2.09963777e+02 -2.58175306e+01 -1.08350617e+02 2.63571884e+01 -1.71162745e+02 -1.73991382e+02 
3.07338637e+00 0.00000000e+00 -3.15812325e+01 -1.63776224e+01 -2.10230414e+02 -2.59547490e+01 -1.08254974e+02 2.63393610e+01 -1.71276223e+02 -1.74046042e+02 
3.09556061e+00 0.00000000e+00 -3.16461111e+01 -1.64598329e+01 -2.10496884e+02 -2.60917801e+01 -1.08160035e+02 2.63212283e+01 -1.71389083e+02 -1.74100089e+02 
3.11789485e+00 0.00000000e+00 -3.17107649e+01 -1.65413486e+01 -2.10763192e+02 -2.62286271e+01 -1.08065797e+02 2.63027695e+01 -1.71501336e+02 -1.74153536e+02 
3.14039022e+00 0.00000000e+00 -3.17751932e+01 -1.66221693e+01 -2.11029341e+02 -2.63652932e+01 -1.07972259e+02 2.62839644e+01 -1.71612996e+02 -1.74206391e+02 
3.16304789e+00 0.00000000e+00 -3.18393947e+01 -1.67022945e+01 -2.11295335e+02 -2.65017815e+01 -1.07879422e+02 2.62647927e+01 -1.71724075e+02 -1.74258665e+02 
3.18586904e+00 0.00000000e+00 -3.19033686e+01 -1.67817237e+01 -2.11561179e+02 -2.66380949e+01 -1.07787283e+02 2.62452349e+01 -1.71834586e+02 -1.74310369e+02 
3.20885484e+00 0.00000000e+00 -3.19671137e+01 -1.68604563e+01 -2.11826876e+02 -2.67742365e+01 -1.07695842e+02 2.62252714e+01 -1.71944540e+02 -1.74361512e+02 
3.23200648e+00 0.00000000e+00 -3.20306290e+01 -1.69384916e+01 -2.12092431e+02 -2.69102093e+01 -1.07605098e+02 2.62048834e+01 -1.72053949e+02 -1.74412104e+02 
3.25532515e+00 0.00000000e+00 -3.20939132e+01 -1.70158289e+01 -2.12357847e+02 -2.70460159e+01 -1.07515051e+02 2.61840519e+01 -1.72162828e+02 -1.74462153e+02 
3.27881207e+00 0.00000000e+00 -3.21569654e+01 -1.70924673e+01 -2.12623128e+02 -2.71816594e+01 -1.07425700e+02 2.61627585e+01 -1.72271186e+02 -1.74511670e+02 
3.30246845e+00 0.00000000e+00 -3.22197842e+01 -1.71684059e+01 -2.12888278e+02 -2.73171424e+01 -1.07337045e+02 2.61409853e+01 -1.72379037e+02 -1.74560662e+02 
3.32629550e+00 0.00000000e+00 -3.22823685e+01 -1.72436437e+01 -2.13153301e+02 -2.74524677e+01 -1.07249086e+02 2.61187144e+01 -1.72486392e+02 -1.74609139e+02 
3.35029447e+00 0.00000000e+00 -3.23447171e+01 -1.73181795e+01 -2.13418200e+02 -2.75876379e+01 -1.07161823e+02 2.60959282e+01 -1.72593264e+02 -1.74657110e+02 
3.37446659e+00 0.00000000e+00 -3.24068286e+01 -1.73920123e+01 -2.13682980e+02 -2.77226557e+01 -1.07075255e+02 2.60726097e+01 -1.72699664e+02 -1.74704581e+02 
3.39881310e+00 0.00000000e+00 -3.24687018e+01 -1.74651406e+01 -2.13947645e+02 -2.78575236e+01 -1.06989382e+02 2.60487419e+01 -1.72805605e+02 -1.74751563e+02 
3.42333528e+00 0.00000000e+00 -3.25303353e+01 -1.75375633e+01 -2.14212197e+02 -2.79922443e+01 -1.06904205e+02 2.60243083e+01 -1.72911099e+02 -1.74798062e+02 
3.44803438e+00 0.00000000e+00 -3.25917276e+01 -1.76092788e+01 -2.14476641e+02 -2.81268201e+01 -1.06819724e+02 2.59992926e+01 -1.73016156e+02 -1.74844087e+02 
3.47291168e+00 0.00000000e+00 -3.26528774e+01 -1.76802857e+01 -2.14740981e+02 -2.82612536e+01 -1.06735939e+02 2.59736787e+01 -1.73120790e+02 -1.74889645e+02 
3.49796847e+00 0.00000000e+00 -3.27137831e+01 -1.77505823e+01 -2.15005220e+02 -2.83955471e+01 -1.06652850e+02 2.59474511e+01 -1.73225012e+02 -1.74934743e+02 
3.52320604e+00 0.00000000e+00 -3.27744433e+01 -1.78201669e+01 -2.15269363e+02 -2.85297030e+01 -1.06570458e+02 2.59205942e+01 -1.73328833e+02 -1.74979390e+02 
3.54862570e+00 0.00000000e+00 -3.28348563e+01 -1.78890378e+01 -2.15533412e+02 -2.86637237e+01 -1.06488764e+02 2.58930930e+01 -1.73432267e+02 -1.75023592e+02 
3.57422876e+00 0.00000000e+00 -3.28950206e+01 -1.79571931e+01 -2.15797372e+02 -2.87976114e+01 -1.06407767e+02 2.58649326e+01 -1.73535324e+02 -1.75067357e+02 
3.60001655e+00 0.00000000e+00 -3.29549345e+01 -1.80246309e+01 -2.16061246e+02 -2.89313684e+01 -1.06327469e+02 2.58360984e+01 -1.73638016e+02 -1.75110691e+02 
3.62599039e+00 0.00000000e+00 -3.30145962e+01 -1.80913491e+01 -2.16325039e+02 -2.90649969e+01 -1.06247870e+02 2.58065761e+01 -1.73740356e+02 -1.75153601e+02 
3.65215163e+00 0.00000000e+00 -3.30740041e+01 -1.81573456e+01 -2.16588753e+02 -2.91984991e+01 -1.06168971e+02 2.57763517e+01 -1.73842355e+02 -1.75196094e+02 
3.67850162e+00 0.00000000e+00 -3.31331563e+01 -1.82226181e+01 -2.16852393e+02 -2.93318771e+01 -1.06090773e+02 2.57454114e+01 -1.73944025e+02 -1.75238176e+02 
3.70504173e+00 0.00000000e+00 -3.31920508e+01 -1.82871644e+01 -2.17115962e+02 -2.94651331e+01 -1.06013276e+02 2.57137418e+01 -1.74045378e+02 -1.75279854e+02 
3.73177332e+00 0.00000000e+00 -3.32506859e+01 -1.83509820e+01 -2.17379465e+02 -2.95982691e+01 -1.05936482e+02 2.56813296e+01 -1.74146425e+02 -1.75321134e+02 
3.75869778e+00 0.00000000e+00 -3.33090595e+01 -1.84140685e+01 -2.17642904e+02 -2.97312871e+01 -1.05860392e+02 2.56481617e+01 -1.74247179e+02 -1.75362022e+02 
3.78581649e+00 0.00000000e+00 -3.33671696e+01 -1.84764211e+01 -2.17906285e+02 -2.98641893e+01 -1.05785007e+02 2.56142256e+01 -1.74347652e+02 -1.75402525e+02 
3.81313086e+00 0.00000000e+00 -3.34250140e+01 -1.85380373e+01 -2.18169609e+02 -2.99969775e+01 -1.05710327e+02 2.55795086e+01 -1.74447856e+02 -1.75442647e+02 
3.84064231e+00 0.00000000e+00 -3.34825906e+01 -1.85989142e+01 -2.18432882e+02 -3.01296537e+01 -1.05636355e+02 2.55439986e+01 -1.74547802e+02 -1.75482396e+02 
3.86835225e+00 0.00000000e+00 -3.35398972e+01 -1.86590490e+01 -2.18696108e+02 -3.02622198e+01 -1.05563092e+02 2.55076837e+01 -1.74647503e+02 -1.75521776e+02 
3.89626211e+00 0.00000000e+00 -3.35969315e+01 -1.87184386e+01 -2.18959289e+02 -3.03946777e+01 -1.05490538e+02 2.54705519e+01 -1.74746971e+02 -1.75560794e+02 
3.92437334e+00 0.00000000e+00 -3.36536911e+01 -1.87770799e+01 -2.19222431e+02 -3.05270293e+01 -1.05418696e+02 2.54325919e+01 -1.74846218e+02 -1.75599455e+02 
3.95268739e+00 0.00000000e+00 -3.37101737e+01 -1.88349697e+01 -2.19485536e+02 -3.06592764e+01 -1.05347568e+02 2.53937924e+01 -1.74945257e+02 -1.75637765e+02 
