%%% Bode Mag Phase 
frequency speed  m1 m2 m3 p1 p2 p3
2.415026763325e+00 3.000000000000e+01 -9.128510465159e+01 -5.411752334523e+01 -9.474294246522e+01 -7.273478341900e+01 -1.608689780669e+02 1.037582306180e+02 
2.426181473991e+00 3.000000000000e+01 -9.131300518298e+01 -5.409853553654e+01 -9.476763223223e+01 -7.304583676466e+01 -1.608403716506e+02 1.034292664726e+02 
2.437387706890e+00 3.000000000000e+01 -9.134118023420e+01 -5.407946791933e+01 -9.479256575621e+01 -7.335755557832e+01 -1.608127140261e+02 1.030995290219e+02 
2.448645699995e+00 3.000000000000e+01 -9.136963145035e+01 -5.406032235575e+01 -9.481774437770e+01 -7.366992892969e+01 -1.607860133491e+02 1.027690283175e+02 
2.459955692382e+00 3.000000000000e+01 -9.139836046172e+01 -5.404110073335e+01 -9.484316941921e+01 -7.398294571654e+01 -1.607602775356e+02 1.024377745728e+02 
2.471317924229e+00 3.000000000000e+01 -9.142736888328e+01 -5.402180496418e+01 -9.486884218471e+01 -7.429659466586e+01 -1.607355142572e+02 1.021057781620e+02 
2.482732636822e+00 3.000000000000e+01 -9.145665831416e+01 -5.400243698393e+01 -9.489476395904e+01 -7.461086433518e+01 -1.607117309369e+02 1.017730496180e+02 
2.494200072565e+00 3.000000000000e+01 -9.148623033712e+01 -5.398299875099e+01 -9.492093600738e+01 -7.492574311399e+01 -1.606889347444e+02 1.014395996313e+02 
2.505720474979e+00 3.000000000000e+01 -9.151608651807e+01 -5.396349224549e+01 -9.494735957469e+01 -7.524121922520e+01 -1.606671325924e+02 1.011054390483e+02 
2.517294088710e+00 3.000000000000e+01 -9.154622840557e+01 -5.394391946838e+01 -9.497403588518e+01 -7.555728072674e+01 -1.606463311326e+02 1.007705788693e+02 
2.528921159535e+00 3.000000000000e+01 -9.157665753028e+01 -5.392428244040e+01 -9.500096614174e+01 -7.587391551322e+01 -1.606265367523e+02 1.004350302471e+02 
2.540601934365e+00 3.000000000000e+01 -9.160737540449e+01 -5.390458320112e+01 -9.502815152543e+01 -7.619111131767e+01 -1.606077555702e+02 1.000988044846e+02 
2.552336661254e+00 3.000000000000e+01 -9.163838352163e+01 -5.388482380790e+01 -9.505559319491e+01 -7.650885571345e+01 -1.605899934338e+02 9.976191303302e+01 
2.564125589398e+00 3.000000000000e+01 -9.166968335579e+01 -5.386500633491e+01 -9.508329228597e+01 -7.682713611612e+01 -1.605732559158e+02 9.942436748993e+01 
2.575968969147e+00 3.000000000000e+01 -9.170127636120e+01 -5.384513287201e+01 -9.511124991094e+01 -7.714593978553e+01 -1.605575483114e+02 9.908617959675e+01 
2.587867052006e+00 3.000000000000e+01 -9.173316397178e+01 -5.382520552376e+01 -9.513946715819e+01 -7.746525382790e+01 -1.605428756353e+02 9.874736123659e+01 
2.599820090641e+00 3.000000000000e+01 -9.176534760068e+01 -5.380522640833e+01 -9.516794509165e+01 -7.778506519808e+01 -1.605292426197e+02 9.840792443185e+01 
2.611828338887e+00 3.000000000000e+01 -9.179782863977e+01 -5.378519765642e+01 -9.519668475026e+01 -7.810536070178e+01 -1.605166537113e+02 9.806788134172e+01 
2.623892051751e+00 3.000000000000e+01 -9.183060845926e+01 -5.376512141014e+01 -9.522568714749e+01 -7.842612699803e+01 -1.605051130699e+02 9.772724425963e+01 
2.636011485416e+00 3.000000000000e+01 -9.186368840716e+01 -5.374499982199e+01 -9.525495327084e+01 -7.874735060159e+01 -1.604946245658e+02 9.738602561054e+01 
2.648186897249e+00 3.000000000000e+01 -9.189706980892e+01 -5.372483505365e+01 -9.528448408137e+01 -7.906901788555e+01 -1.604851917786e+02 9.704423794822e+01 
2.660418545808e+00 3.000000000000e+01 -9.193075396693e+01 -5.370462927497e+01 -9.531428051318e+01 -7.939111508396e+01 -1.604768179956e+02 9.670189395239e+01 
2.672706690842e+00 3.000000000000e+01 -9.196474216016e+01 -5.368438466275e+01 -9.534434347299e+01 -7.971362829452e+01 -1.604695062105e+02 9.635900642583e+01 
2.685051593302e+00 3.000000000000e+01 -9.199903564371e+01 -5.366410339970e+01 -9.537467383967e+01 -8.003654348146e+01 -1.604632591223e+02 9.601558829129e+01 
2.697453515344e+00 3.000000000000e+01 -9.203363564841e+01 -5.364378767328e+01 -9.540527246375e+01 -8.035984647836e+01 -1.604580791347e+02 9.567165258846e+01 
2.709912720334e+00 3.000000000000e+01 -9.206854338043e+01 -5.362343967455e+01 -9.543614016702e+01 -8.068352299114e+01 -1.604539683552e+02 9.532721247078e+01 
2.722429472854e+00 3.000000000000e+01 -9.210376002090e+01 -5.360306159707e+01 -9.546727774211e+01 -8.100755860110e+01 -1.604509285950e+02 9.498228120214e+01 
2.735004038710e+00 3.000000000000e+01 -9.213928672556e+01 -5.358265563575e+01 -9.549868595199e+01 -8.133193876804e+01 -1.604489613686e+02 9.463687215358e+01 
2.747636684934e+00 3.000000000000e+01 -9.217512462435e+01 -5.356222398574e+01 -9.553036552968e+01 -8.165664883346e+01 -1.604480678940e+02 9.429099879985e+01 
2.760327679792e+00 3.000000000000e+01 -9.221127482112e+01 -5.354176884127e+01 -9.556231717773e+01 -8.198167402380e+01 -1.604482490928e+02 9.394467471593e+01 
2.773077292790e+00 3.000000000000e+01 -9.224773839325e+01 -5.352129239456e+01 -9.559454156793e+01 -8.230699945377e+01 -1.604495055909e+02 9.359791357344e+01 
2.785885794677e+00 3.000000000000e+01 -9.228451639136e+01 -5.350079683467e+01 -9.562703934089e+01 -8.263261012976e+01 -1.604518377190e+02 9.325072913705e+01 
2.798753457455e+00 3.000000000000e+01 -9.232160983898e+01 -5.348028434641e+01 -9.565981110565e+01 -8.295849095333e+01 -1.604552455136e+02 9.290313526070e+01 
2.811680554379e+00 3.000000000000e+01 -9.235901973228e+01 -5.345975710921e+01 -9.569285743942e+01 -8.328462672466e+01 -1.604597287181e+02 9.255514588390e+01 
2.824667359969e+00 3.000000000000e+01 -9.239674703975e+01 -5.343921729602e+01 -9.572617888714e+01 -8.361100214623e+01 -1.604652867841e+02 9.220677502783e+01 
2.837714150012e+00 3.000000000000e+01 -9.243479270197e+01 -5.341866707223e+01 -9.575977596123e+01 -8.393760182637e+01 -1.604719188729e+02 9.185803679148e+01 
2.850821201568e+00 3.000000000000e+01 -9.247315763135e+01 -5.339810859460e+01 -9.579364914124e+01 -8.426441028302e+01 -1.604796238574e+02 9.150894534765e+01 
2.863988792979e+00 3.000000000000e+01 -9.251184271186e+01 -5.337754401013e+01 -9.582779887360e+01 -8.459141194747e+01 -1.604884003238e+02 9.115951493898e+01 
2.877217203869e+00 3.000000000000e+01 -9.255084879886e+01 -5.335697545507e+01 -9.586222557128e+01 -8.491859116814e+01 -1.604982465738e+02 9.080975987384e+01 
2.890506715158e+00 3.000000000000e+01 -9.259017671884e+01 -5.333640505381e+01 -9.589692961357e+01 -8.524593221443e+01 -1.605091606271e+02 9.045969452218e+01 
2.903857609059e+00 3.000000000000e+01 -9.262982726929e+01 -5.331583491789e+01 -9.593191134580e+01 -8.557341928062e+01 -1.605211402237e+02 9.010933331144e+01 
2.917270169092e+00 3.000000000000e+01 -9.266980121846e+01 -5.329526714494e+01 -9.596717107913e+01 -8.590103648981e+01 -1.605341828266e+02 8.975869072224e+01 
2.930744680086e+00 3.000000000000e+01 -9.271009930524e+01 -5.327470381770e+01 -9.600270909031e+01 -8.622876789783e+01 -1.605482856250e+02 8.940778128417e+01 
2.944281428183e+00 3.000000000000e+01 -9.275072223901e+01 -5.325414700304e+01 -9.603852562147e+01 -8.655659749734e+01 -1.605634455369e+02 8.905661957147e+01 
2.957880700849e+00 3.000000000000e+01 -9.279167069950e+01 -5.323359875094e+01 -9.607462087995e+01 -8.688450922178e+01 -1.605796592127e+02 8.870522019867e+01 
2.971542786879e+00 3.000000000000e+01 -9.283294533670e+01 -5.321306109357e+01 -9.611099503812e+01 -8.721248694945e+01 -1.605969230384e+02 8.835359781625e+01 
2.985267976397e+00 3.000000000000e+01 -9.287454677077e+01 -5.319253604435e+01 -9.614764823322e+01 -8.754051450762e+01 -1.606152331392e+02 8.800176710621e+01 
2.999056560873e+00 3.000000000000e+01 -9.291647559194e+01 -5.317202559702e+01 -9.618458056720e+01 -8.786857567663e+01 -1.606345853835e+02 8.764974277764e+01 
3.012908833120e+00 3.000000000000e+01 -9.295873236046e+01 -5.315153172475e+01 -9.622179210662e+01 -8.819665419400e+01 -1.606549753863e+02 8.729753956226e+01 
3.026825087303e+00 3.000000000000e+01 -9.300131760660e+01 -5.313105637926e+01 -9.625928288256e+01 -8.852473375859e+01 -1.606763985138e+02 8.694517220993e+01 
3.040805618947e+00 3.000000000000e+01 -9.304423183056e+01 -5.311060148996e+01 -9.629705289045e+01 -8.885279803473e+01 -1.606988498871e+02 8.659265548419e+01 
3.054850724942e+00 3.000000000000e+01 -9.308747550251e+01 -5.309016896309e+01 -9.633510209010e+01 -8.918083065642e+01 -1.607223243867e+02 8.624000415769e+01 
3.068960703549e+00 3.000000000000e+01 -9.313104906260e+01 -5.306976068097e+01 -9.637343040556e+01 -8.950881523146e+01 -1.607468166572e+02 8.588723300771e+01 
3.083135854406e+00 3.000000000000e+01 -9.317495292098e+01 -5.304937850114e+01 -9.641203772510e+01 -8.983673534559e+01 -1.607723211113e+02 8.553435681161e+01 
3.097376478536e+00 3.000000000000e+01 -9.321918745785e+01 -5.302902425565e+01 -9.645092390120e+01 -9.016457456675e+01 -1.607988319353e+02 8.518139034229e+01 
3.111682878352e+00 3.000000000000e+01 -9.326375302352e+01 -5.300869975026e+01 -9.649008875055e+01 -9.049231644912e+01 -1.608263430932e+02 8.482834836366e+01 
3.126055357664e+00 3.000000000000e+01 -9.330864993852e+01 -5.298840676376e+01 -9.652953205402e+01 -9.081994453736e+01 -1.608548483320e+02 8.447524562609e+01 
3.140494221684e+00 3.000000000000e+01 -9.335387849368e+01 -5.296814704728e+01 -9.656925355671e+01 -9.114744237067e+01 -1.608843411869e+02 8.412209686189e+01 
3.154999777036e+00 3.000000000000e+01 -9.339943895024e+01 -5.294792232358e+01 -9.660925296800e+01 -9.147479348698e+01 -1.609148149858e+02 8.376891678079e+01 
3.169572331759e+00 3.000000000000e+01 -9.344533154002e+01 -5.292773428646e+01 -9.664952996159e+01 -9.180198142699e+01 -1.609462628553e+02 8.341572006541e+01 
3.184212195314e+00 3.000000000000e+01 -9.349155646556e+01 -5.290758460006e+01 -9.669008417559e+01 -9.212898973825e+01 -1.609786777257e+02 8.306252136679e+01 
3.198919678592e+00 3.000000000000e+01 -9.353811390028e+01 -5.288747489838e+01 -9.673091521259e+01 -9.245580197926e+01 -1.610120523361e+02 8.270933529989e+01 
3.213695093921e+00 3.000000000000e+01 -9.358500398869e+01 -5.286740678459e+01 -9.677202263981e+01 -9.278240172340e+01 -1.610463792404e+02 8.235617643913e+01 
3.228538755071e+00 3.000000000000e+01 -9.363222684661e+01 -5.284738183059e+01 -9.681340598918e+01 -9.310877256299e+01 -1.610816508126e+02 8.200305931401e+01 
3.243450977260e+00 3.000000000000e+01 -9.367978256135e+01 -5.282740157643e+01 -9.685506475750e+01 -9.343489811319e+01 -1.611178592522e+02 8.164999840463e+01 
3.258432077164e+00 3.000000000000e+01 -9.372767119200e+01 -5.280746752984e+01 -9.689699840661e+01 -9.376076201589e+01 -1.611549965904e+02 8.129700813739e+01 
3.273482372920e+00 3.000000000000e+01 -9.377589276967e+01 -5.278758116578e+01 -9.693920636355e+01 -9.408634794363e+01 -1.611930546953e+02 8.094410288062e+01 
3.288602184135e+00 3.000000000000e+01 -9.382444729778e+01 -5.276774392599e+01 -9.698168802071e+01 -9.441163960334e+01 -1.612320252780e+02 8.059129694027e+01 
3.303791831893e+00 3.000000000000e+01 -9.387333475233e+01 -5.274795721859e+01 -9.702444273613e+01 -9.473662074017e+01 -1.612718998980e+02 8.023860455568e+01 
3.319051638759e+00 3.000000000000e+01 -9.392255508223e+01 -5.272822241768e+01 -9.706746983360e+01 -9.506127514112e+01 -1.613126699697e+02 7.988603989536e+01 
3.334381928791e+00 3.000000000000e+01 -9.397210820963e+01 -5.270854086299e+01 -9.711076860299e+01 -9.538558663875e+01 -1.613543267675e+02 7.953361705279e+01 
3.349783027542e+00 3.000000000000e+01 -9.402199403024e+01 -5.268891385957e+01 -9.715433830045e+01 -9.570953911475e+01 -1.613968614322e+02 7.918135004235e+01 
3.365255262067e+00 3.000000000000e+01 -9.407221241372e+01 -5.266934267747e+01 -9.719817814868e+01 -9.603311650346e+01 -1.614402649769e+02 7.882925279523e+01 
3.380798960935e+00 3.000000000000e+01 -9.412276320403e+01 -5.264982855144e+01 -9.724228733720e+01 -9.635630279534e+01 -1.614845282926e+02 7.847733915539e+01 
3.396414454230e+00 3.000000000000e+01 -9.417364621982e+01 -5.263037268070e+01 -9.728666502267e+01 -9.667908204035e+01 -1.615296421541e+02 7.812562287566e+01 
3.412102073562e+00 3.000000000000e+01 -9.422486125487e+01 -5.261097622874e+01 -9.733131032916e+01 -9.700143835129e+01 -1.615755972264e+02 7.777411761380e+01 
3.427862152072e+00 3.000000000000e+01 -9.427640807846e+01 -5.259164032306e+01 -9.737622234847e+01 -9.732335590702e+01 -1.616223840701e+02 7.742283692869e+01 
3.443695024440e+00 3.000000000000e+01 -9.432828643582e+01 -5.257236605503e+01 -9.742140014048e+01 -9.764481895563e+01 -1.616699931476e+02 7.707179427653e+01 
3.459601026893e+00 3.000000000000e+01 -9.438049604860e+01 -5.255315447972e+01 -9.746684273349e+01 -9.796581181756e+01 -1.617184148288e+02 7.672100300720e+01 
3.475580497208e+00 3.000000000000e+01 -9.443303661531e+01 -5.253400661582e+01 -9.751254912453e+01 -9.828631888857e+01 -1.617676393970e+02 7.637047636056e+01 
3.491633774726e+00 3.000000000000e+01 -9.448590781181e+01 -5.251492344546e+01 -9.755851827980e+01 -9.860632464267e+01 -1.618176570548e+02 7.602022746291e+01 
3.507761200351e+00 3.000000000000e+01 -9.453910929176e+01 -5.249590591419e+01 -9.760474913499e+01 -9.892581363498e+01 -1.618684579298e+02 7.567026932353e+01 
3.523963116566e+00 3.000000000000e+01 -9.459264068717e+01 -5.247695493091e+01 -9.765124059566e+01 -9.924477050442e+01 -1.619200320804e+02 7.532061483122e+01 
3.540239867433e+00 3.000000000000e+01 -9.464650160890e+01 -5.245807136781e+01 -9.769799153771e+01 -9.956317997644e+01 -1.619723695018e+02 7.497127675101e+01 
3.556591798604e+00 3.000000000000e+01 -9.470069164716e+01 -5.243925606040e+01 -9.774500080772e+01 -9.988102686551e+01 -1.620254601311e+02 7.462226772084e+01 
3.573019257328e+00 3.000000000000e+01 -9.475521037206e+01 -5.242050980751e+01 -9.779226722337e+01 -1.001982960776e+02 -1.620792938534e+02 7.427360024845e+01 
3.589522592457e+00 3.000000000000e+01 -9.481005733418e+01 -5.240183337131e+01 -9.783978957391e+01 -1.005149726126e+02 -1.621338605073e+02 7.392528670822e+01 
3.606102154455e+00 3.000000000000e+01 -9.486523206510e+01 -5.238322747735e+01 -9.788756662058e+01 -1.008310415666e+02 -1.621891498903e+02 7.357733933820e+01 
3.622758295404e+00 3.000000000000e+01 -9.492073407798e+01 -5.236469281470e+01 -9.793559709704e+01 -1.011464881338e+02 -1.622451517643e+02 7.322977023716e+01 
3.639491369013e+00 3.000000000000e+01 -9.497656286813e+01 -5.234623003598e+01 -9.798387970982e+01 -1.014612976090e+02 -1.623018558610e+02 7.288259136175e+01 
3.656301730625e+00 3.000000000000e+01 -9.503271791362e+01 -5.232783975749e+01 -9.803241313882e+01 -1.017754553892e+02 -1.623592518874e+02 7.253581452373e+01 
3.673189737223e+00 3.000000000000e+01 -9.508919867587e+01 -5.230952255937e+01 -9.808119603773e+01 -1.020889469758e+02 -1.624173295309e+02 7.218945138732e+01 
3.690155747440e+00 3.000000000000e+01 -9.514600460023e+01 -5.229127898573e+01 -9.813022703454e+01 -1.024017579759e+02 -1.624760784645e+02 7.184351346659e+01 
3.707200121565e+00 3.000000000000e+01 -9.520313511663e+01 -5.227310954484e+01 -9.817950473200e+01 -1.027138741043e+02 -1.625354883518e+02 7.149801212299e+01 
3.724323221551e+00 3.000000000000e+01 -9.526058964021e+01 -5.225501470929e+01 -9.822902770811e+01 -1.030252811850e+02 -1.625955488523e+02 7.115295856293e+01 
3.741525411024e+00 3.000000000000e+01 -9.531836757189e+01 -5.223699491622e+01 -9.827879451663e+01 -1.033359651524e+02 -1.626562496263e+02 7.080836383549e+01 
3.758807055287e+00 3.000000000000e+01 -9.537646829910e+01 -5.221905056754e+01 -9.832880368754e+01 -1.036459120529e+02 -1.627175803396e+02 7.046423883014e+01 
3.776168521333e+00 3.000000000000e+01 -9.543489119633e+01 -5.220118203017e+01 -9.837905372759e+01 -1.039551080459e+02 -1.627795306683e+02 7.012059427470e+01 
3.793610177849e+00 3.000000000000e+01 -9.549363562586e+01 -5.218338963627e+01 -9.842954312078e+01 -1.042635394048e+02 -1.628420903036e+02 6.977744073321e+01 
3.811132395225e+00 3.000000000000e+01 -9.555270093837e+01 -5.216567368352e+01 -9.848027032885e+01 -1.045711925184e+02 -1.629052489566e+02 6.943478860402e+01 
3.828735545560e+00 3.000000000000e+01 -9.561208647363e+01 -5.214803443545e+01 -9.853123379183e+01 -1.048780538911e+02 -1.629689963623e+02 6.909264811795e+01 
3.846420002676e+00 3.000000000000e+01 -9.567179156115e+01 -5.213047212165e+01 -9.858243192854e+01 -1.051841101445e+02 -1.630333222845e+02 6.875102933650e+01 
3.864186142117e+00 3.000000000000e+01 -9.573181552085e+01 -5.211298693813e+01 -9.863386313710e+01 -1.054893480170e+02 -1.630982165199e+02 6.840994215016e+01 
3.882034341164e+00 3.000000000000e+01 -9.579215766378e+01 -5.209557904765e+01 -9.868552579547e+01 -1.057937543653e+02 -1.631636689021e+02 6.806939627687e+01 
3.899964978840e+00 3.000000000000e+01 -9.585281729275e+01 -5.207824858002e+01 -9.873741826194e+01 -1.060973161641e+02 -1.632296693065e+02 6.772940126050e+01 
3.917978435920e+00 3.000000000000e+01 -9.591379370304e+01 -5.206099563247e+01 -9.878953887570e+01 -1.064000205067e+02 -1.632962076534e+02 6.738996646945e+01 
3.936075094935e+00 3.000000000000e+01 -9.597508618310e+01 -5.204382026998e+01 -9.884188595730e+01 -1.067018546051e+02 -1.633632739124e+02 6.705110109537e+01 
3.954255340186e+00 3.000000000000e+01 -9.603669401521e+01 -5.202672252568e+01 -9.889445780925e+01 -1.070028057899e+02 -1.634308581064e+02 6.671281415187e+01 
3.972519557747e+00 3.000000000000e+01 -9.609861647621e+01 -5.200970240116e+01 -9.894725271646e+01 -1.073028615107e+02 -1.634989503148e+02 6.637511447347e+01 
3.990868135475e+00 3.000000000000e+01 -9.616085283819e+01 -5.199275986694e+01 -9.900026894684e+01 -1.076020093353e+02 -1.635675406778e+02 6.603801071449e+01 
4.009301463020e+00 3.000000000000e+01 -9.622340236916e+01 -5.197589486279e+01 -9.905350475177e+01 -1.079002369496e+02 -1.636366193991e+02 6.570151134814e+01 
4.027819931831e+00 3.000000000000e+01 -9.628626433381e+01 -5.195910729815e+01 -9.910695836666e+01 -1.081975321576e+02 -1.637061767503e+02 6.536562466559e+01 
4.046423935164e+00 3.000000000000e+01 -9.634943799415e+01 -5.194239705255e+01 -9.916062801141e+01 -1.084938828801e+02 -1.637762030731e+02 6.503035877527e+01 
4.065113868094e+00 3.000000000000e+01 -9.641292261026e+01 -5.192576397600e+01 -9.921451189101e+01 -1.087892771548e+02 -1.638466887836e+02 6.469572160210e+01 
4.083890127518e+00 3.000000000000e+01 -9.647671744095e+01 -5.190920788943e+01 -9.926860819598e+01 -1.090837031349e+02 -1.639176243747e+02 6.436172088689e+01 
4.102753112168e+00 3.000000000000e+01 -9.654082174454e+01 -5.189272858508e+01 -9.932291510293e+01 -1.093771490888e+02 -1.639890004193e+02 6.402836418582e+01 
4.121703222616e+00 3.000000000000e+01 -9.660523477948e+01 -5.187632582697e+01 -9.937743077504e+01 -1.096696033985e+02 -1.640608075733e+02 6.369565886999e+01 
4.140740861287e+00 3.000000000000e+01 -9.666995580510e+01 -5.185999935132e+01 -9.943215336261e+01 -1.099610545589e+02 -1.641330365783e+02 6.336361212499e+01 
4.159866432462e+00 3.000000000000e+01 -9.673498408233e+01 -5.184374886694e+01 -9.948708100348e+01 -1.102514911764e+02 -1.642056782645e+02 6.303223095071e+01 
4.179080342291e+00 3.000000000000e+01 -9.680031887437e+01 -5.182757405574e+01 -9.954221182364e+01 -1.105409019677e+02 -1.642787235529e+02 6.270152216101e+01 
4.198382998798e+00 3.000000000000e+01 -9.686595944742e+01 -5.181147457315e+01 -9.959754393761e+01 -1.108292757580e+02 -1.643521634582e+02 6.237149238365e+01 
4.217774811895e+00 3.000000000000e+01 -9.693190507136e+01 -5.179545004854e+01 -9.965307544903e+01 -1.111166014799e+02 -1.644259890911e+02 6.204214806020e+01 
4.237256193384e+00 3.000000000000e+01 -9.699815502047e+01 -5.177950008568e+01 -9.970880445107e+01 -1.114028681712e+02 -1.645001916604e+02 6.171349544604e+01 
4.256827556970e+00 3.000000000000e+01 -9.706470857414e+01 -5.176362426321e+01 -9.976472902694e+01 -1.116880649734e+02 -1.645747624756e+02 6.138554061044e+01 
4.276489318270e+00 3.000000000000e+01 -9.713156501753e+01 -5.174782213508e+01 -9.982084725039e+01 -1.119721811299e+02 -1.646496929485e+02 6.105828943670e+01 
4.296241894820e+00 3.000000000000e+01 -9.719872364233e+01 -5.173209323097e+01 -9.987715718613e+01 -1.122552059836e+02 -1.647249745958e+02 6.073174762238e+01 
4.316085706084e+00 3.000000000000e+01 -9.726618374737e+01 -5.171643705679e+01 -9.993365689031e+01 -1.125371289749e+02 -1.648005990405e+02 6.040592067955e+01 
4.336021173464e+00 3.000000000000e+01 -9.733394463940e+01 -5.170085309509e+01 -9.999034441100e+01 -1.128179396395e+02 -1.648765580142e+02 6.008081393516e+01 
4.356048720308e+00 3.000000000000e+01 -9.740200563373e+01 -5.168534080555e+01 -1.000472177886e+02 -1.130976276062e+02 -1.649528433585e+02 5.975643253146e+01 
4.376168771921e+00 3.000000000000e+01 -9.747036605493e+01 -5.166989962539e+01 -1.001042750564e+02 -1.133761825940e+02 -1.650294470266e+02 5.943278142639e+01 
4.396381755569e+00 3.000000000000e+01 -9.753902523753e+01 -5.165452896983e+01 -1.001615142407e+02 -1.136535944098e+02 -1.651063610853e+02 5.910986539423e+01 
4.416688100495e+00 3.000000000000e+01 -9.760798252667e+01 -5.163922823256e+01 -1.002189333618e+02 -1.139298529456e+02 -1.651835777160e+02 5.878768902605e+01 
4.437088237923e+00 3.000000000000e+01 -9.767723727882e+01 -5.162399678615e+01 -1.002765304337e+02 -1.142049481758e+02 -1.652610892164e+02 5.846625673048e+01 
4.457582601069e+00 3.000000000000e+01 -9.774678886244e+01 -5.160883398250e+01 -1.003343034653e+02 -1.144788701540e+02 -1.653388880017e+02 5.814557273428e+01 
4.478171625150e+00 3.000000000000e+01 -9.781663665865e+01 -5.159373915331e+01 -1.003922504601e+02 -1.147516090104e+02 -1.654169666059e+02 5.782564108320e+01 
4.498855747393e+00 3.000000000000e+01 -9.788678006192e+01 -5.157871161046e+01 -1.004503694170e+02 -1.150231549482e+02 -1.654953176827e+02 5.750646564268e+01 
4.519635407044e+00 3.000000000000e+01 -9.795721848070e+01 -5.156375064651e+01 -1.005086583308e+02 -1.152934982405e+02 -1.655739340069e+02 5.718805009877e+01 
4.540511045380e+00 3.000000000000e+01 -9.802795133815e+01 -5.154885553507e+01 -1.005671151921e+02 -1.155626292271e+02 -1.656528084751e+02 5.687039795898e+01 
4.561483105714e+00 3.000000000000e+01 -9.809897807274e+01 -5.153402553124e+01 -1.006257379882e+02 -1.158305383110e+02 -1.657319341070e+02 5.655351255320e+01 
4.582552033407e+00 3.000000000000e+01 -9.817029813896e+01 -5.151925987206e+01 -1.006845247031e+02 -1.160972159543e+02 -1.658113040458e+02 5.623739703473e+01 
4.603718275877e+00 3.000000000000e+01 -9.824191100793e+01 -5.150455777689e+01 -1.007434733181e+02 -1.163626526753e+02 -1.658909115593e+02 5.592205438127e+01 
4.624982282611e+00 3.000000000000e+01 -9.831381616810e+01 -5.148991844785e+01 -1.008025818120e+02 -1.166268390441e+02 -1.659707500403e+02 5.560748739596e+01 
4.646344505168e+00 3.000000000000e+01 -9.838601312586e+01 -5.147534107019e+01 -1.008618481616e+02 -1.168897656788e+02 -1.660508130077e+02 5.529369870851e+01 
4.667805397195e+00 3.000000000000e+01 -9.845850140621e+01 -5.146082481274e+01 -1.009212703417e+02 -1.171514232417e+02 -1.661310941065e+02 5.498069077632e+01 
4.689365414435e+00 3.000000000000e+01 -9.853128055342e+01 -5.144636882827e+01 -1.009808463259e+02 -1.174118024349e+02 -1.662115871089e+02 5.466846588564e+01 
4.711025014734e+00 3.000000000000e+01 -9.860435013161e+01 -5.143197225389e+01 -1.010405740866e+02 -1.176708939959e+02 -1.662922859142e+02 5.435702615274e+01 
4.732784658055e+00 3.000000000000e+01 -9.867770972547e+01 -5.141763421145e+01 -1.011004515955e+02 -1.179286886937e+02 -1.663731845495e+02 5.404637352520e+01 
4.754644806484e+00 3.000000000000e+01 -9.875135894083e+01 -5.140335380788e+01 -1.011604768236e+02 -1.181851773240e+02 -1.664542771701e+02 5.373650978309e+01 
4.776605924242e+00 3.000000000000e+01 -9.882529740531e+01 -5.138913013563e+01 -1.012206477419e+02 -1.184403507046e+02 -1.665355580595e+02 5.342743654032e+01 
4.798668477693e+00 3.000000000000e+01 -9.889952476898e+01 -5.137496227295e+01 -1.012809623213e+02 -1.186941996705e+02 -1.666170216298e+02 5.311915524588e+01 
4.820832935356e+00 3.000000000000e+01 -9.897404070494e+01 -5.136084928433e+01 -1.013414185333e+02 -1.189467150696e+02 -1.666986624218e+02 5.281166718521e+01 
4.843099767915e+00 3.000000000000e+01 -9.904884490997e+01 -5.134679022081e+01 -1.014020143497e+02 -1.191978877570e+02 -1.667804751051e+02 5.250497348154e+01 
4.865469448227e+00 3.000000000000e+01 -9.912393710513e+01 -5.133278412034e+01 -1.014627477435e+02 -1.194477085908e+02 -1.668624544784e+02 5.219907509726e+01 
4.887942451331e+00 3.000000000000e+01 -9.919931703642e+01 -5.131883000812e+01 -1.015236166886e+02 -1.196961684259e+02 -1.669445954690e+02 5.189397283526e+01 
4.910519254465e+00 3.000000000000e+01 -9.927498447535e+01 -5.130492689692e+01 -1.015846191604e+02 -1.199432581095e+02 -1.670268931335e+02 5.158966734042e+01 
4.933200337067e+00 3.000000000000e+01 -9.935093921957e+01 -5.129107378744e+01 -1.016457531358e+02 -1.201889684751e+02 -1.671093426570e+02 5.128615910095e+01 
4.955986180791e+00 3.000000000000e+01 -9.942718109349e+01 -5.127726966860e+01 -1.017070165938e+02 -1.204332903372e+02 -1.671919393537e+02 5.098344844983e+01 
4.978877269516e+00 3.000000000000e+01 -9.950370994888e+01 -5.126351351787e+01 -1.017684075151e+02 -1.206762144855e+02 -1.672746786660e+02 5.068153556629e+01 
5.001874089356e+00 3.000000000000e+01 -9.958052566545e+01 -5.124980430155e+01 -1.018299238829e+02 -1.209177316791e+02 -1.673575561649e+02 5.038042047721e+01 
5.024977128669e+00 3.000000000000e+01 -9.965762815152e+01 -5.123614097511e+01 -1.018915636828e+02 -1.211578326402e+02 -1.674405675498e+02 5.008010305860e+01 
5.048186878070e+00 3.000000000000e+01 -9.973501734456e+01 -5.122252248345e+01 -1.019533249029e+02 -1.213965080486e+02 -1.675237086476e+02 4.978058303707e+01 
5.071503830441e+00 3.000000000000e+01 -9.981269321181e+01 -5.120894776119e+01 -1.020152055344e+02 -1.216337485348e+02 -1.676069754134e+02 4.948185999128e+01 
