%%% Bode Mag Phase 
frequency speed  m1 m2 m3 m4 p1 p2 p3 p4
1.80721307e+00 0.00000000e+00 -1.05086058e+01 -6.51070315e-02 -4.03795475e+01 -3.40299133e+01 -3.17120004e-01 -1.72817114e+02 -8.98655498e+01 -7.88928592e+01 
1.81829287e+00 0.00000000e+00 -1.05001770e+01 -5.97361240e-02 -4.04296922e+01 -3.41699511e+01 -3.18238842e-01 -1.72865420e+02 -8.98348671e+01 -7.93865349e+01 
1.82944060e+00 0.00000000e+00 -1.04918525e+01 -5.44264563e-02 -4.04791457e+01 -3.43094741e+01 -3.19167462e-01 -1.72913440e+02 -8.98071945e+01 -7.98740464e+01 
1.84065668e+00 0.00000000e+00 -1.04836316e+01 -4.91776813e-02 -4.05279373e+01 -3.44484919e+01 -3.19912991e-01 -1.72961173e+02 -8.97824432e+01 -8.03553814e+01 
1.85194152e+00 0.00000000e+00 -1.04755132e+01 -4.39891770e-02 -4.05760966e+01 -3.45870185e+01 -3.20481612e-01 -1.73008619e+02 -8.97605075e+01 -8.08305142e+01 
1.86329555e+00 0.00000000e+00 -1.04674966e+01 -3.88607331e-02 -4.06236522e+01 -3.47250654e+01 -3.20878502e-01 -1.73055780e+02 -8.97412986e+01 -8.12994238e+01 
1.87471918e+00 0.00000000e+00 -1.04595806e+01 -3.37917766e-02 -4.06706312e+01 -3.48626448e+01 -3.21110302e-01 -1.73102655e+02 -8.97247147e+01 -8.17621097e+01 
1.88621285e+00 0.00000000e+00 -1.04517643e+01 -2.87817421e-02 -4.07170630e+01 -3.49997704e+01 -3.21182704e-01 -1.73149245e+02 -8.97106732e+01 -8.22185677e+01 
1.89777699e+00 0.00000000e+00 -1.04440468e+01 -2.38301099e-02 -4.07629698e+01 -3.51364501e+01 -3.21101036e-01 -1.73195550e+02 -8.96990733e+01 -8.26687749e+01 
1.90941203e+00 0.00000000e+00 -1.04364271e+01 -1.89365994e-02 -4.08083805e+01 -3.52726992e+01 -3.20870489e-01 -1.73241572e+02 -8.96898407e+01 -8.31127345e+01 
1.92111840e+00 0.00000000e+00 -1.04289043e+01 -1.41004653e-02 -4.08533207e+01 -3.54085281e+01 -3.20497775e-01 -1.73287310e+02 -8.96828933e+01 -8.35504447e+01 
1.93289654e+00 0.00000000e+00 -1.04214770e+01 -9.32157089e-03 -4.08978033e+01 -3.55439500e+01 -3.19986305e-01 -1.73332765e+02 -8.96781277e+01 -8.39818727e+01 
1.94474689e+00 0.00000000e+00 -1.04141447e+01 -4.59912110e-03 -4.09418635e+01 -3.56789754e+01 -3.19342203e-01 -1.73377940e+02 -8.96754848e+01 -8.44070617e+01 
1.95666990e+00 0.00000000e+00 -1.04069063e+01 6.74489000e-05 -4.09855217e+01 -3.58136158e+01 -3.18568726e-01 -1.73422834e+02 -8.96748860e+01 -8.48260068e+01 
1.96866600e+00 0.00000000e+00 -1.03997606e+01 4.67830358e-03 -4.10287926e+01 -3.59478841e+01 -3.17671905e-01 -1.73467448e+02 -8.96762564e+01 -8.52386821e+01 
1.98073565e+00 0.00000000e+00 -1.03927068e+01 9.23423971e-03 -4.10717017e+01 -3.60817896e+01 -3.16654816e-01 -1.73511784e+02 -8.96795150e+01 -8.56451126e+01 
1.99287930e+00 0.00000000e+00 -1.03857438e+01 1.37356069e-02 -4.11142700e+01 -3.62153464e+01 -3.15522823e-01 -1.73555843e+02 -8.96845998e+01 -8.60453154e+01 
2.00509739e+00 0.00000000e+00 -1.03788705e+01 1.81830128e-02 -4.11565141e+01 -3.63485653e+01 -3.14280443e-01 -1.73599625e+02 -8.96914366e+01 -8.64392744e+01 
2.01739040e+00 0.00000000e+00 -1.03720858e+01 2.25767331e-02 -4.11984519e+01 -3.64814547e+01 -3.12930831e-01 -1.73643133e+02 -8.96999687e+01 -8.68269999e+01 
2.02975877e+00 0.00000000e+00 -1.03653894e+01 2.69176070e-02 -4.12401032e+01 -3.66140286e+01 -3.11478195e-01 -1.73686368e+02 -8.97101255e+01 -8.72085179e+01 
2.04220297e+00 0.00000000e+00 -1.03587796e+01 3.12059593e-02 -4.12814872e+01 -3.67462973e+01 -3.09924894e-01 -1.73729329e+02 -8.97218545e+01 -8.75838368e+01 
2.05472347e+00 0.00000000e+00 -1.03522554e+01 3.54422380e-02 -4.13226156e+01 -3.68782709e+01 -3.08277529e-01 -1.73772021e+02 -8.97350903e+01 -8.79529471e+01 
2.06732073e+00 0.00000000e+00 -1.03458162e+01 3.96270230e-02 -4.13635053e+01 -3.70099608e+01 -3.06536398e-01 -1.73814443e+02 -8.97497753e+01 -8.83158721e+01 
2.07999521e+00 0.00000000e+00 -1.03394608e+01 4.37607840e-02 -4.14041733e+01 -3.71413776e+01 -3.04707647e-01 -1.73856596e+02 -8.97658616e+01 -8.86726223e+01 
2.09274741e+00 0.00000000e+00 -1.03331883e+01 4.78441757e-02 -4.14446377e+01 -3.72725311e+01 -3.02792167e-01 -1.73898484e+02 -8.97832950e+01 -8.90232419e+01 
2.10557779e+00 0.00000000e+00 -1.03269978e+01 5.18774595e-02 -4.14849052e+01 -3.74034322e+01 -3.00794474e-01 -1.73940106e+02 -8.98020184e+01 -8.93677014e+01 
2.11848683e+00 0.00000000e+00 -1.03208879e+01 5.58613383e-02 -4.15249972e+01 -3.75340931e+01 -2.98717868e-01 -1.73981464e+02 -8.98219855e+01 -8.97060402e+01 
2.13147501e+00 0.00000000e+00 -1.03148581e+01 5.97961214e-02 -4.15649194e+01 -3.76645200e+01 -2.96564076e-01 -1.74022561e+02 -8.98431532e+01 -9.00382610e+01 
2.14454282e+00 0.00000000e+00 -1.03089073e+01 6.36824289e-02 -4.16046877e+01 -3.77947267e+01 -2.94337476e-01 -1.74063397e+02 -8.98654697e+01 -9.03643837e+01 
2.15769075e+00 0.00000000e+00 -1.03030344e+01 6.75207228e-02 -4.16443147e+01 -3.79247202e+01 -2.92039056e-01 -1.74103974e+02 -8.98889023e+01 -9.06844305e+01 
2.17091928e+00 0.00000000e+00 -1.02972387e+01 7.13114489e-02 -4.16838113e+01 -3.80545123e+01 -2.89672095e-01 -1.74144294e+02 -8.99134044e+01 -9.09984083e+01 
2.18422892e+00 0.00000000e+00 -1.02915192e+01 7.50551965e-02 -4.17231869e+01 -3.81841104e+01 -2.87240071e-01 -1.74184358e+02 -8.99389307e+01 -9.13063324e+01 
2.19762016e+00 0.00000000e+00 -1.02858748e+01 7.87524011e-02 -4.17624527e+01 -3.83135269e+01 -2.84744587e-01 -1.74224168e+02 -8.99654437e+01 -9.16082191e+01 
2.21109350e+00 0.00000000e+00 -1.02803045e+01 8.24034650e-02 -4.18016178e+01 -3.84427696e+01 -2.82188292e-01 -1.74263725e+02 -8.99929002e+01 -9.19040786e+01 
2.22464944e+00 0.00000000e+00 -1.02748077e+01 8.60089722e-02 -4.18406965e+01 -3.85718483e+01 -2.79573260e-01 -1.74303032e+02 -9.00212882e+01 -9.21939543e+01 
2.23828850e+00 0.00000000e+00 -1.02693834e+01 8.95693673e-02 -4.18796919e+01 -3.87007705e+01 -2.76901039e-01 -1.74342090e+02 -9.00505541e+01 -9.24778292e+01 
2.25201117e+00 0.00000000e+00 -1.02640307e+01 9.30851583e-02 -4.19186170e+01 -3.88295484e+01 -2.74174713e-01 -1.74380900e+02 -9.00806646e+01 -9.27557437e+01 
2.26581797e+00 0.00000000e+00 -1.02587487e+01 9.65566741e-02 -4.19574775e+01 -3.89581884e+01 -2.71396166e-01 -1.74419465e+02 -9.01116022e+01 -9.30276958e+01 
2.27970942e+00 0.00000000e+00 -1.02535363e+01 9.99845201e-02 -4.19962822e+01 -3.90866998e+01 -2.68567360e-01 -1.74457785e+02 -9.01433155e+01 -9.32937117e+01 
2.29368604e+00 0.00000000e+00 -1.02483930e+01 1.03369101e-01 -4.20350399e+01 -3.92150921e+01 -2.65690076e-01 -1.74495862e+02 -9.01757987e+01 -9.35538016e+01 
2.30774835e+00 0.00000000e+00 -1.02433176e+01 1.06710990e-01 -4.20737544e+01 -3.93433729e+01 -2.62767142e-01 -1.74533700e+02 -9.02090060e+01 -9.38079755e+01 
2.32189687e+00 0.00000000e+00 -1.02383094e+01 1.10010426e-01 -4.21124355e+01 -3.94715516e+01 -2.59798462e-01 -1.74571297e+02 -9.02429167e+01 -9.40562568e+01 
2.33613213e+00 0.00000000e+00 -1.02333677e+01 1.13268065e-01 -4.21510884e+01 -3.95996361e+01 -2.56786310e-01 -1.74608658e+02 -9.02775085e+01 -9.42986607e+01 
2.35045467e+00 0.00000000e+00 -1.02284912e+01 1.16484259e-01 -4.21897223e+01 -3.97276353e+01 -2.53732684e-01 -1.74645783e+02 -9.03127523e+01 -9.45351986e+01 
2.36486502e+00 0.00000000e+00 -1.02236796e+01 1.19659463e-01 -4.22283380e+01 -3.98555563e+01 -2.50639512e-01 -1.74682674e+02 -9.03486267e+01 -9.47658782e+01 
2.37936372e+00 0.00000000e+00 -1.02189318e+01 1.22794112e-01 -4.22669437e+01 -3.99834085e+01 -2.47507872e-01 -1.74719333e+02 -9.03851148e+01 -9.49907092e+01 
2.39395130e+00 0.00000000e+00 -1.02142470e+01 1.25888644e-01 -4.23055446e+01 -4.01111992e+01 -2.44339588e-01 -1.74755761e+02 -9.04221807e+01 -9.52097129e+01 
2.40862833e+00 0.00000000e+00 -1.02096244e+01 1.28943532e-01 -4.23441466e+01 -4.02389360e+01 -2.41135465e-01 -1.74791960e+02 -9.04598162e+01 -9.54229043e+01 
2.42339533e+00 0.00000000e+00 -1.02050635e+01 1.31959174e-01 -4.23827533e+01 -4.03666271e+01 -2.37896759e-01 -1.74827932e+02 -9.04980030e+01 -9.56302852e+01 
2.43825287e+00 0.00000000e+00 -1.02005630e+01 1.34935971e-01 -4.24213675e+01 -4.04942801e+01 -2.34626271e-01 -1.74863678e+02 -9.05367100e+01 -9.58318555e+01 
2.45320150e+00 0.00000000e+00 -1.01961226e+01 1.37874422e-01 -4.24599977e+01 -4.06219024e+01 -2.31322811e-01 -1.74899201e+02 -9.05759321e+01 -9.60276593e+01 
2.46824177e+00 0.00000000e+00 -1.01917411e+01 1.40774796e-01 -4.24986433e+01 -4.07495021e+01 -2.27990046e-01 -1.74934501e+02 -9.06156395e+01 -9.62176663e+01 
2.48337426e+00 0.00000000e+00 -1.01874181e+01 1.43637691e-01 -4.25373105e+01 -4.08770858e+01 -2.24627763e-01 -1.74969580e+02 -9.06558257e+01 -9.64019029e+01 
2.49859952e+00 0.00000000e+00 -1.01831527e+01 1.46463397e-01 -4.25760043e+01 -4.10046618e+01 -2.21236512e-01 -1.75004442e+02 -9.06964760e+01 -9.65803908e+01 
2.51391813e+00 0.00000000e+00 -1.01789442e+01 1.49252337e-01 -4.26147238e+01 -4.11322367e+01 -2.17818689e-01 -1.75039086e+02 -9.07375649e+01 -9.67531097e+01 
2.52933065e+00 0.00000000e+00 -1.01747918e+01 1.52004947e-01 -4.26534750e+01 -4.12598178e+01 -2.14375478e-01 -1.75073514e+02 -9.07790842e+01 -9.69200652e+01 
2.54483767e+00 0.00000000e+00 -1.01706949e+01 1.54721654e-01 -4.26922597e+01 -4.13874122e+01 -2.10906301e-01 -1.75107728e+02 -9.08210185e+01 -9.70812846e+01 
2.56043975e+00 0.00000000e+00 -1.01666527e+01 1.57402724e-01 -4.27310821e+01 -4.15150272e+01 -2.07413698e-01 -1.75141730e+02 -9.08633605e+01 -9.72367515e+01 
2.57613750e+00 0.00000000e+00 -1.01626645e+01 1.60048633e-01 -4.27699434e+01 -4.16426695e+01 -2.03897304e-01 -1.75175521e+02 -9.09060893e+01 -9.73864737e+01 
2.59193148e+00 0.00000000e+00 -1.01587298e+01 1.62659747e-01 -4.28088451e+01 -4.17703461e+01 -2.00358882e-01 -1.75209104e+02 -9.09491963e+01 -9.75304560e+01 
2.60782229e+00 0.00000000e+00 -1.01548477e+01 1.65236485e-01 -4.28477914e+01 -4.18980639e+01 -1.96798146e-01 -1.75242479e+02 -9.09926676e+01 -9.76686995e+01 
2.62381053e+00 0.00000000e+00 -1.01510175e+01 1.67779199e-01 -4.28867833e+01 -4.20258297e+01 -1.93217774e-01 -1.75275648e+02 -9.10364958e+01 -9.78011986e+01 
2.63989679e+00 0.00000000e+00 -1.01472386e+01 1.70288159e-01 -4.29258232e+01 -4.21536494e+01 -1.89617582e-01 -1.75308613e+02 -9.10806672e+01 -9.79279557e+01 
2.65608167e+00 0.00000000e+00 -1.01435105e+01 1.72763948e-01 -4.29649127e+01 -4.22815304e+01 -1.85998238e-01 -1.75341376e+02 -9.11251727e+01 -9.80489700e+01 
2.67236578e+00 0.00000000e+00 -1.01398322e+01 1.75206629e-01 -4.30040516e+01 -4.24094788e+01 -1.82359777e-01 -1.75373937e+02 -9.11700068e+01 -9.81642117e+01 
2.68874973e+00 0.00000000e+00 -1.01362034e+01 1.77616902e-01 -4.30432439e+01 -4.25375017e+01 -1.78704153e-01 -1.75406299e+02 -9.12151542e+01 -9.82737117e+01 
2.70523412e+00 0.00000000e+00 -1.01326235e+01 1.79994907e-01 -4.30824904e+01 -4.26656047e+01 -1.75031098e-01 -1.75438464e+02 -9.12606072e+01 -9.83774542e+01 
2.72181958e+00 0.00000000e+00 -1.01290915e+01 1.82341095e-01 -4.31217907e+01 -4.27937942e+01 -1.71342526e-01 -1.75470432e+02 -9.13063554e+01 -9.84754133e+01 
2.73850672e+00 0.00000000e+00 -1.01256071e+01 1.84655642e-01 -4.31611482e+01 -4.29220771e+01 -1.67637037e-01 -1.75502206e+02 -9.13523978e+01 -9.85676094e+01 
2.75529617e+00 0.00000000e+00 -1.01221696e+01 1.86939154e-01 -4.32005638e+01 -4.30504599e+01 -1.63916752e-01 -1.75533786e+02 -9.13987196e+01 -9.86540138e+01 
2.77218855e+00 0.00000000e+00 -1.01187783e+01 1.89191730e-01 -4.32400342e+01 -4.31789478e+01 -1.60181386e-01 -1.75565174e+02 -9.14453204e+01 -9.87345978e+01 
2.78918450e+00 0.00000000e+00 -1.01154328e+01 1.91413804e-01 -4.32795643e+01 -4.33075472e+01 -1.56432164e-01 -1.75596372e+02 -9.14921821e+01 -9.88093723e+01 
2.80628465e+00 0.00000000e+00 -1.01121325e+01 1.93605776e-01 -4.33191535e+01 -4.34362635e+01 -1.52669276e-01 -1.75627383e+02 -9.15393103e+01 -9.88783147e+01 
2.82348963e+00 0.00000000e+00 -1.01088767e+01 1.95767807e-01 -4.33588026e+01 -4.35651042e+01 -1.48893311e-01 -1.75658205e+02 -9.15866913e+01 -9.89414075e+01 
2.84080010e+00 0.00000000e+00 -1.01056648e+01 1.97900402e-01 -4.33985131e+01 -4.36940742e+01 -1.45105115e-01 -1.75688842e+02 -9.16343201e+01 -9.89986460e+01 
2.85821670e+00 0.00000000e+00 -1.01024966e+01 2.00003773e-01 -4.34382839e+01 -4.38231797e+01 -1.41303029e-01 -1.75719295e+02 -9.16821949e+01 -9.90499988e+01 
2.87574007e+00 0.00000000e+00 -1.00993710e+01 2.02078277e-01 -4.34781152e+01 -4.39524254e+01 -1.37490051e-01 -1.75749566e+02 -9.17303023e+01 -9.90954453e+01 
2.89337088e+00 0.00000000e+00 -1.00962879e+01 2.04124170e-01 -4.35180067e+01 -4.40818195e+01 -1.33666162e-01 -1.75779655e+02 -9.17786405e+01 -9.91349502e+01 
2.91110978e+00 0.00000000e+00 -1.00932466e+01 2.06141791e-01 -4.35579594e+01 -4.42113643e+01 -1.29830404e-01 -1.75809564e+02 -9.18272104e+01 -9.91685064e+01 
2.92895744e+00 0.00000000e+00 -1.00902466e+01 2.08131509e-01 -4.35979749e+01 -4.43410683e+01 -1.25984430e-01 -1.75839295e+02 -9.18759984e+01 -9.91960934e+01 
2.94691452e+00 0.00000000e+00 -1.00872873e+01 2.10093432e-01 -4.36380506e+01 -4.44709358e+01 -1.22127736e-01 -1.75868849e+02 -9.19250036e+01 -9.92176604e+01 
2.96498169e+00 0.00000000e+00 -1.00843683e+01 2.12028090e-01 -4.36781889e+01 -4.46009726e+01 -1.18261564e-01 -1.75898228e+02 -9.19742239e+01 -9.92332056e+01 
2.98315962e+00 0.00000000e+00 -1.00814892e+01 2.13935627e-01 -4.37183871e+01 -4.47311835e+01 -1.14385374e-01 -1.75927433e+02 -9.20236469e+01 -9.92426745e+01 
3.00144901e+00 0.00000000e+00 -1.00786491e+01 2.15816378e-01 -4.37586470e+01 -4.48615755e+01 -1.10500291e-01 -1.75956465e+02 -9.20732799e+01 -9.92460395e+01 
3.01985052e+00 0.00000000e+00 -1.00758479e+01 2.17670649e-01 -4.37989669e+01 -4.49921520e+01 -1.06605361e-01 -1.75985327e+02 -9.21231087e+01 -9.92432728e+01 
3.03836486e+00 0.00000000e+00 -1.00730848e+01 2.19498649e-01 -4.38393483e+01 -4.51229189e+01 -1.02701700e-01 -1.76014017e+02 -9.21731367e+01 -9.92343285e+01 
3.05699270e+00 0.00000000e+00 -1.00703597e+01 2.21300739e-01 -4.38797875e+01 -4.52538805e+01 -9.87901197e-02 -1.76042540e+02 -9.22233572e+01 -9.92191535e+01 
3.07573474e+00 0.00000000e+00 -1.00676719e+01 2.23077102e-01 -4.39202880e+01 -4.53850438e+01 -9.48692067e-02 -1.76070896e+02 -9.22737689e+01 -9.91977384e+01 
3.09459170e+00 0.00000000e+00 -1.00650210e+01 2.24828107e-01 -4.39608481e+01 -4.55164121e+01 -9.09403628e-02 -1.76099086e+02 -9.23243645e+01 -9.91700320e+01 
3.11356426e+00 0.00000000e+00 -1.00624065e+01 2.26553940e-01 -4.40014665e+01 -4.56479914e+01 -8.70048040e-02 -1.76127112e+02 -9.23751461e+01 -9.91359625e+01 
3.13265314e+00 0.00000000e+00 -1.00598279e+01 2.28254851e-01 -4.40421421e+01 -4.57797856e+01 -8.30607181e-02 -1.76154974e+02 -9.24261084e+01 -9.90954990e+01 
3.15185905e+00 0.00000000e+00 -1.00572849e+01 2.29931199e-01 -4.40828763e+01 -4.59117996e+01 -7.91089676e-02 -1.76182675e+02 -9.24772451e+01 -9.90485925e+01 
3.17118271e+00 0.00000000e+00 -1.00547769e+01 2.31583153e-01 -4.41236666e+01 -4.60440382e+01 -7.51508181e-02 -1.76210215e+02 -9.25285610e+01 -9.89951821e+01 
3.19062484e+00 0.00000000e+00 -1.00523036e+01 2.33210977e-01 -4.41645141e+01 -4.61765058e+01 -7.11847190e-02 -1.76237597e+02 -9.25800494e+01 -9.89352196e+01 
3.21018617e+00 0.00000000e+00 -1.00498646e+01 2.34814964e-01 -4.42054171e+01 -4.63092082e+01 -6.72122071e-02 -1.76264820e+02 -9.26317070e+01 -9.88686456e+01 
3.22986742e+00 0.00000000e+00 -1.00474593e+01 2.36395328e-01 -4.42463753e+01 -4.64421466e+01 -6.32324284e-02 -1.76291888e+02 -9.26835334e+01 -9.87953994e+01 
3.24966934e+00 0.00000000e+00 -1.00450874e+01 2.37952263e-01 -4.42873864e+01 -4.65753273e+01 -5.92463966e-02 -1.76318800e+02 -9.27355262e+01 -9.87154046e+01 
3.26959267e+00 0.00000000e+00 -1.00427486e+01 2.39486079e-01 -4.43284521e+01 -4.67087547e+01 -5.52533937e-02 -1.76345558e+02 -9.27876804e+01 -9.86286194e+01 
3.28963814e+00 0.00000000e+00 -1.00404422e+01 2.40996982e-01 -4.43695695e+01 -4.68424313e+01 -5.12545910e-02 -1.76372163e+02 -9.28399966e+01 -9.85349456e+01 
3.30980651e+00 0.00000000e+00 -1.00381682e+01 2.42485191e-01 -4.44107377e+01 -4.69763612e+01 -4.72489565e-02 -1.76398617e+02 -9.28924747e+01 -9.84343254e+01 
3.33009852e+00 0.00000000e+00 -1.00359259e+01 2.43950985e-01 -4.44519586e+01 -4.71105493e+01 -4.32374325e-02 -1.76424921e+02 -9.29451075e+01 -9.83266922e+01 
3.35051495e+00 0.00000000e+00 -1.00337151e+01 2.45394496e-01 -4.44932275e+01 -4.72449967e+01 -3.92193671e-02 -1.76451075e+02 -9.29979004e+01 -9.82119506e+01 
3.37105654e+00 0.00000000e+00 -1.00315353e+01 2.46815975e-01 -4.45345464e+01 -4.73797084e+01 -3.51961377e-02 -1.76477083e+02 -9.30508468e+01 -9.80900337e+01 
3.39172408e+00 0.00000000e+00 -1.00293862e+01 2.48215691e-01 -4.45759126e+01 -4.75146872e+01 -3.11664797e-02 -1.76502943e+02 -9.31039474e+01 -9.79608386e+01 
3.41251832e+00 0.00000000e+00 -1.00272675e+01 2.49593839e-01 -4.46173255e+01 -4.76499350e+01 -2.71305491e-02 -1.76528659e+02 -9.31571995e+01 -9.78243025e+01 
3.43344005e+00 0.00000000e+00 -1.00251786e+01 2.50950593e-01 -4.46587860e+01 -4.77854558e+01 -2.30896441e-02 -1.76554230e+02 -9.32106013e+01 -9.76803194e+01 
3.45449005e+00 0.00000000e+00 -1.00231193e+01 2.52286202e-01 -4.47002907e+01 -4.79212504e+01 -1.90430209e-02 -1.76579658e+02 -9.32641517e+01 -9.75287905e+01 
3.47566910e+00 0.00000000e+00 -1.00210894e+01 2.53600870e-01 -4.47418395e+01 -4.80573225e+01 -1.49904333e-02 -1.76604945e+02 -9.33178490e+01 -9.73696282e+01 
3.49697800e+00 0.00000000e+00 -1.00190883e+01 2.54894742e-01 -4.47834317e+01 -4.81936733e+01 -1.09320692e-02 -1.76630091e+02 -9.33716937e+01 -9.72027288e+01 
3.51841754e+00 0.00000000e+00 -1.00171158e+01 2.56168086e-01 -4.48250647e+01 -4.83303040e+01 -6.86767879e-03 -1.76655098e+02 -9.34256855e+01 -9.70279744e+01 
3.53998853e+00 0.00000000e+00 -1.00151715e+01 2.57421073e-01 -4.48667389e+01 -4.84672157e+01 -2.79882893e-03 -1.76679966e+02 -9.34798180e+01 -9.68452584e+01 
3.56169176e+00 0.00000000e+00 -1.00132551e+01 2.58653892e-01 -4.49084531e+01 -4.86044108e+01 1.27583435e-03 -1.76704698e+02 -9.35340925e+01 -9.66544839e+01 
3.58352806e+00 0.00000000e+00 -1.00113664e+01 2.59866685e-01 -4.49502056e+01 -4.87418888e+01 5.35625764e-03 -1.76729293e+02 -9.35885119e+01 -9.64555189e+01 
3.60549823e+00 0.00000000e+00 -1.00095048e+01 2.61059695e-01 -4.49919952e+01 -4.88796493e+01 9.44222122e-03 -1.76753754e+02 -9.36430736e+01 -9.62482415e+01 
3.62760309e+00 0.00000000e+00 -1.00076702e+01 2.62233157e-01 -4.50338225e+01 -4.90176941e+01 1.35339610e-02 -1.76778081e+02 -9.36977714e+01 -9.60325387e+01 
3.64984348e+00 0.00000000e+00 -1.00058623e+01 2.63387141e-01 -4.50756849e+01 -4.91560216e+01 1.76304331e-02 -1.76802275e+02 -9.37526121e+01 -9.58082658e+01 
3.67222023e+00 0.00000000e+00 -1.00040807e+01 2.64521861e-01 -4.51175806e+01 -4.92946303e+01 2.17330495e-02 -1.76826338e+02 -9.38075901e+01 -9.55752931e+01 
3.69473416e+00 0.00000000e+00 -1.00023250e+01 2.65637541e-01 -4.51595093e+01 -4.94335181e+01 2.58403464e-02 -1.76850272e+02 -9.38627026e+01 -9.53334760e+01 
3.71738612e+00 0.00000000e+00 -1.00005953e+01 2.66734288e-01 -4.52014696e+01 -4.95726857e+01 2.99537664e-02 -1.76874074e+02 -9.39179572e+01 -9.50826828e+01 
3.74017695e+00 0.00000000e+00 -9.99889081e+00 2.67812313e-01 -4.52434612e+01 -4.97121284e+01 3.40733067e-02 -1.76897749e+02 -9.39733454e+01 -9.48227563e+01 
3.76310752e+00 0.00000000e+00 -9.99721154e+00 2.68871698e-01 -4.52854808e+01 -4.98518429e+01 3.81974606e-02 -1.76921297e+02 -9.40288677e+01 -9.45535344e+01 
3.78617867e+00 0.00000000e+00 -9.99555719e+00 2.69912719e-01 -4.53275304e+01 -4.99918276e+01 4.23270129e-02 -1.76944720e+02 -9.40845271e+01 -9.42748860e+01 
3.80939126e+00 0.00000000e+00 -9.99392744e+00 2.70935502e-01 -4.53696053e+01 -5.01320743e+01 4.64623549e-02 -1.76968017e+02 -9.41403164e+01 -9.39866246e+01 
3.83274617e+00 0.00000000e+00 -9.99232191e+00 2.71940160e-01 -4.54117062e+01 -5.02725812e+01 5.06037038e-02 -1.76991190e+02 -9.41962435e+01 -9.36885840e+01 
3.85624427e+00 0.00000000e+00 -9.99074060e+00 2.72926914e-01 -4.54538331e+01 -5.04133415e+01 5.47505672e-02 -1.77014240e+02 -9.42523018e+01 -9.33806136e+01 
3.87988643e+00 0.00000000e+00 -9.98918300e+00 2.73895846e-01 -4.54959819e+01 -5.05543483e+01 5.89030007e-02 -1.77037168e+02 -9.43084917e+01 -9.30625018e+01 
3.90367354e+00 0.00000000e+00 -9.98764897e+00 2.74847164e-01 -4.55381528e+01 -5.06955923e+01 6.30610713e-02 -1.77059976e+02 -9.43648128e+01 -9.27340877e+01 
3.92760648e+00 0.00000000e+00 -9.98613818e+00 2.75781013e-01 -4.55803450e+01 -5.08370681e+01 6.72250134e-02 -1.77082664e+02 -9.44212663e+01 -9.23951813e+01 
3.95168615e+00 0.00000000e+00 -9.98465044e+00 2.76697501e-01 -4.56225572e+01 -5.09787663e+01 7.13952669e-02 -1.77105233e+02 -9.44778491e+01 -9.20455852e+01 
3.97591345e+00 0.00000000e+00 -9.98318553e+00 2.77596685e-01 -4.56647870e+01 -5.11206730e+01 7.55707405e-02 -1.77127684e+02 -9.45345620e+01 -9.16850980e+01 
4.00028929e+00 0.00000000e+00 -9.98174304e+00 2.78478935e-01 -4.57070338e+01 -5.12627787e+01 7.97527527e-02 -1.77150018e+02 -9.45914048e+01 -9.13135255e+01 
4.02481457e+00 0.00000000e+00 -9.98032287e+00 2.79344224e-01 -4.57492963e+01 -5.14050711e+01 8.39399010e-02 -1.77172237e+02 -9.46483741e+01 -9.09306346e+01 
4.04949021e+00 0.00000000e+00 -9.97892485e+00 2.80192688e-01 -4.57915743e+01 -5.15475367e+01 8.81340532e-02 -1.77194341e+02 -9.47054736e+01 -9.05362507e+01 
4.07431714e+00 0.00000000e+00 -9.97754851e+00 2.81024499e-01 -4.58338642e+01 -5.16901578e+01 9.23334222e-02 -1.77216331e+02 -9.47627002e+01 -9.01301074e+01 
4.09929628e+00 0.00000000e+00 -9.97619391e+00 2.81839720e-01 -4.58761675e+01 -5.18329212e+01 9.65397683e-02 -1.77238208e+02 -9.48200564e+01 -8.97120207e+01 
4.12442856e+00 0.00000000e+00 -9.97486062e+00 2.82638615e-01 -4.59184812e+01 -5.19758064e+01 1.00752478e-01 -1.77259974e+02 -9.48775379e+01 -8.92817433e+01 
4.14971492e+00 0.00000000e+00 -9.97354843e+00 2.83421170e-01 -4.59608036e+01 -5.21187924e+01 1.04970953e-01 -1.77281628e+02 -9.49351433e+01 -8.88390262e+01 
4.17515632e+00 0.00000000e+00 -9.97225721e+00 2.84187577e-01 -4.60031349e+01 -5.22618614e+01 1.09196475e-01 -1.77303172e+02 -9.49928784e+01 -8.83836563e+01 
4.20075369e+00 0.00000000e+00 -9.97098672e+00 2.84937890e-01 -4.60454733e+01 -5.24049884e+01 1.13428340e-01 -1.77324608e+02 -9.50507395e+01 -8.79153804e+01 
4.22650799e+00 0.00000000e+00 -9.96973676e+00 2.85672328e-01 -4.60878167e+01 -5.25481484e+01 1.17666764e-01 -1.77345936e+02 -9.51087238e+01 -8.74339487e+01 
4.25242019e+00 0.00000000e+00 -9.96850707e+00 2.86390879e-01 -4.61301635e+01 -5.26913139e+01 1.21911554e-01 -1.77367156e+02 -9.51668343e+01 -8.69390898e+01 
4.27849126e+00 0.00000000e+00 -9.96729747e+00 2.87093757e-01 -4.61725146e+01 -5.28344585e+01 1.26163347e-01 -1.77388270e+02 -9.52250659e+01 -8.64305876e+01 
