%%% Natural Frequency
num speed nfreq zeta tau lambda 
{16} 4.000000000000e+01  NaN  NaN -1.977126684100e+01  Inf
{17} 4.000000000000e+01 2.441047085172e-06 1.389720864978e-04 4.691550517857e+08 4.096602706810e+05
{18} 4.000000000000e+01 2.441047085172e-06 1.389720864978e-04 4.691550517857e+08 4.096602706810e+05
{19} 4.000000000000e+01 1.192945039855e-06 1.575323654639e-06 8.468956488635e+10 8.382615850625e+05
{20} 4.000000000000e+01 1.192945039855e-06 1.575323654639e-06 8.468956488635e+10 8.382615850625e+05
{21} 4.000000000000e+01  NaN  NaN -3.763579282461e+11  Inf
{22} 4.000000000000e+01  NaN  NaN 1.854060874972e+10  Inf

{1} 4.100000000000e+01 5.348355963714e+01 3.598217084867e-01 8.270132468078e-03 2.003956264844e-02
{2} 4.100000000000e+01 5.348355963714e+01 3.598217084867e-01 8.270132468078e-03 2.003956264844e-02
{3} 4.100000000000e+01  NaN  NaN 3.575513346188e-03  Inf
{4} 4.100000000000e+01  NaN  NaN 4.789979098330e-03  Inf
{5} 4.100000000000e+01 9.004959353059e+00 1.675362742733e-01 1.054944279743e-01 1.126420103156e-01
{6} 4.100000000000e+01 9.004959353059e+00 1.675362742733e-01 1.054944279743e-01 1.126420103156e-01
{7} 4.100000000000e+01 6.123705904804e+00 8.206233534423e-02 3.167101152928e-01 1.638524500067e-01
{8} 4.100000000000e+01 6.123705904804e+00 8.206233534423e-02 3.167101152928e-01 1.638524500067e-01
{9} 4.100000000000e+01 6.169686197953e+00 6.346303717109e-01 4.064772125115e-02 2.097301757657e-01
{10} 4.100000000000e+01 6.169686197953e+00 6.346303717109e-01 4.064772125115e-02 2.097301757657e-01
{11} 4.100000000000e+01 4.525952180892e+00 1.934864370389e-01 1.817438162829e-01 2.252036667087e-01
{12} 4.100000000000e+01 4.525952180892e+00 1.934864370389e-01 1.817438162829e-01 2.252036667087e-01
{13} 4.100000000000e+01 5.745108654864e+00 9.168148110656e-01 3.021622907055e-02 4.359018090055e-01
{14} 4.100000000000e+01 5.745108654864e+00 9.168148110656e-01 3.021622907055e-02 4.359018090055e-01
{15} 4.100000000000e+01  NaN  NaN 3.053425554708e-02  Inf
{16} 4.100000000000e+01  NaN  NaN -2.018816278658e+01  Inf
{17} 4.100000000000e+01 1.458527844820e-06 1.890480663335e-05 5.772090974085e+09 6.856228379392e+05
{18} 4.100000000000e+01 1.458527844820e-06 1.890480663335e-05 5.772090974085e+09 6.856228379392e+05
{19} 4.100000000000e+01 1.152299276395e-06 1.374132598068e-05 1.005139175718e+10 8.678301033244e+05
{20} 4.100000000000e+01 1.152299276395e-06 1.374132598068e-05 1.005139175718e+10 8.678301033244e+05
{21} 4.100000000000e+01  NaN  NaN -3.593468435171e+10  Inf
{22} 4.100000000000e+01  NaN  NaN 4.129802874364e+10  Inf

{1} 4.200000000000e+01 5.409430875766e+01 3.558076640783e-01 8.269005057734e-03 1.978069767726e-02
{2} 4.200000000000e+01 5.409430875766e+01 3.558076640783e-01 8.269005057734e-03 1.978069767726e-02
{3} 4.200000000000e+01  NaN  NaN 3.657519429470e-03  Inf
{4} 4.200000000000e+01  NaN  NaN 4.907072491999e-03  Inf
{5} 4.200000000000e+01 9.032500996085e+00 1.552711004227e-01 1.134805632222e-01 1.120705106926e-01
{6} 4.200000000000e+01 9.032500996085e+00 1.552711004227e-01 1.134805632222e-01 1.120705106926e-01
{7} 4.200000000000e+01 6.127919108994e+00 8.183933077324e-02 3.173547759403e-01 1.637367818835e-01
{8} 4.200000000000e+01 6.127919108994e+00 8.183933077324e-02 3.173547759403e-01 1.637367818835e-01
{9} 4.200000000000e+01 6.174437554063e+00 6.347800453279e-01 4.060686512144e-02 2.096021264002e-01
{10} 4.200000000000e+01 6.174437554063e+00 6.347800453279e-01 4.060686512144e-02 2.096021264002e-01
{11} 4.200000000000e+01 5.735973609668e+00 9.161516154326e-01 3.028625923564e-02 4.349412223909e-01
{12} 4.200000000000e+01 5.735973609668e+00 9.161516154326e-01 3.028625923564e-02 4.349412223909e-01
{13} 4.200000000000e+01 4.562525911045e+00 1.878609775732e-01 1.856855933745e-01 2.231498807826e-01
{14} 4.200000000000e+01 4.562525911045e+00 1.878609775732e-01 1.856855933745e-01 2.231498807826e-01
{15} 4.200000000000e+01  NaN  NaN 3.046467917350e-02  Inf
{16} 4.200000000000e+01  NaN  NaN -2.060745848378e+01  Inf
{17} 4.200000000000e+01 9.630479417909e-07 4.109218158138e-05 4.021731064333e+09 1.038369906055e+06
{18} 4.200000000000e+01 9.630479417909e-07 4.109218158138e-05 4.021731064333e+09 1.038369906055e+06
{19} 4.200000000000e+01 1.192640050650e-06 6.527209220100e-06 2.044481610380e+10 8.384759504564e+05
{20} 4.200000000000e+01 1.192640050650e-06 6.527209220100e-06 2.044481610380e+10 8.384759504564e+05
{21} 4.200000000000e+01  NaN  NaN -1.946855724284e+10  Inf
{22} 4.200000000000e+01  NaN  NaN -3.088951591265e+10  Inf

{1} 4.300000000000e+01 5.469820614195e+01 3.519228976897e-01 8.267982011946e-03 1.953159074783e-02
{2} 4.300000000000e+01 5.469820614195e+01 3.519228976897e-01 8.267982011946e-03 1.953159074783e-02
{3} 4.300000000000e+01  NaN  NaN 3.739201257340e-03  Inf
{4} 4.300000000000e+01  NaN  NaN 5.024163374998e-03  Inf
{5} 4.300000000000e+01 9.060855654831e+00 1.434755929408e-01 1.224257833432e-01 1.115186406765e-01
{6} 4.300000000000e+01 9.060855654831e+00 1.434755929408e-01 1.224257833432e-01 1.115186406765e-01
{7} 4.300000000000e+01 6.131947072083e+00 8.163126425246e-02 3.179546724234e-01 1.636264247751e-01
{8} 4.300000000000e+01 6.131947072083e+00 8.163126425246e-02 3.179546724234e-01 1.636264247751e-01
{9} 4.300000000000e+01 6.179206333157e+00 6.349025713056e-01 4.056769650337e-02 2.094676580888e-01
{10} 4.300000000000e+01 6.179206333157e+00 6.349025713056e-01 4.056769650337e-02 2.094676580888e-01
{11} 4.300000000000e+01 5.726804874327e+00 9.155025457512e-01 3.035625479517e-02 4.340346833220e-01
{12} 4.300000000000e+01 5.726804874327e+00 9.155025457512e-01 3.035625479517e-02 4.340346833220e-01
{13} 4.300000000000e+01  NaN  NaN 3.038625005461e-02  Inf
{14} 4.300000000000e+01 4.596976287980e+00 1.826351831222e-01 1.895672996301e-01 2.212556496638e-01
{15} 4.300000000000e+01 4.596976287980e+00 1.826351831222e-01 1.895672996301e-01 2.212556496638e-01
{16} 4.300000000000e+01  NaN  NaN -2.102894107205e+01  Inf
{17} 4.300000000000e+01 2.530713213172e-06 1.624308886761e-04 3.871761336701e+08 3.951455297215e+05
{18} 4.300000000000e+01 2.530713213172e-06 1.624308886761e-04 3.871761336701e+08 3.951455297215e+05
{19} 4.300000000000e+01 1.241373730809e-06 4.937003159868e-06 2.596893716705e+10 8.055591762529e+05
{20} 4.300000000000e+01 1.241373730809e-06 4.937003159868e-06 2.596893716705e+10 8.055591762529e+05
{21} 4.300000000000e+01  NaN  NaN -8.647712941723e+09  Inf
{22} 4.300000000000e+01  NaN  NaN -1.837078724168e+11  Inf

{1} 4.400000000000e+01 5.529547082507e+01 3.481606928940e-01 8.267055121420e-03 1.929164833088e-02
{2} 4.400000000000e+01 5.529547082507e+01 3.481606928940e-01 8.267055121420e-03 1.929164833088e-02
{3} 4.400000000000e+01  NaN  NaN 3.820553112218e-03  Inf
{4} 4.400000000000e+01  NaN  NaN 5.141252009502e-03  Inf
{5} 4.400000000000e+01 9.089987255137e+00 1.321261609274e-01 1.325159154353e-01 1.109841637350e-01
{6} 4.400000000000e+01 9.089987255137e+00 1.321261609274e-01 1.325159154353e-01 1.109841637350e-01
{7} 4.400000000000e+01 6.135801935164e+00 8.143698170078e-02 3.185129764829e-01 1.635210176237e-01
{8} 4.400000000000e+01 6.135801935164e+00 8.143698170078e-02 3.185129764829e-01 1.635210176237e-01
{9} 4.400000000000e+01 6.183989414300e+00 6.349990524540e-01 4.053015988007e-02 2.093271275241e-01
{10} 4.400000000000e+01 6.183989414300e+00 6.349990524540e-01 4.053015988007e-02 2.093271275241e-01
{11} 4.400000000000e+01 5.717603762441e+00 9.148671075358e-01 3.042622434643e-02 4.331795351902e-01
{12} 4.400000000000e+01 5.717603762441e+00 9.148671075358e-01 3.042622434643e-02 4.331795351902e-01
{13} 4.400000000000e+01  NaN  NaN 3.030049675428e-02  Inf
{14} 4.400000000000e+01 4.629450727347e+00 1.777768776886e-01 1.933817077393e-01 2.195048795926e-01
{15} 4.400000000000e+01 4.629450727347e+00 1.777768776886e-01 1.933817077393e-01 2.195048795926e-01
{16} 4.400000000000e+01  NaN  NaN -2.145241325236e+01  Inf
{17} 4.400000000000e+01 1.261080198186e-06 -2.155588743154e-07 -5.854792641627e+11 7.929709795130e+05
{18} 4.400000000000e+01 1.261080198186e-06 -2.155588743154e-07 -5.854792641627e+11 7.929709795130e+05
{19} 4.400000000000e+01 6.392243813322e-06 4.422769030406e-04 5.629535216361e+07 1.564396050915e+05
{20} 4.400000000000e+01 6.392243813322e-06 4.422769030406e-04 5.629535216361e+07 1.564396050915e+05
{21} 4.400000000000e+01  NaN  NaN 2.853925327836e+10  Inf
{22} 4.400000000000e+01  NaN  NaN -3.535750822429e+10  Inf

{1} 4.500000000000e+01 5.588631127364e+01 3.445148168771e-01 8.266216611601e-03 1.906032575490e-02
{2} 4.500000000000e+01 5.588631127364e+01 3.445148168771e-01 8.266216611601e-03 1.906032575490e-02
{3} 4.500000000000e+01  NaN  NaN 3.901569446994e-03  Inf
{4} 4.500000000000e+01  NaN  NaN 5.258338733724e-03  Inf
{5} 4.500000000000e+01 9.119859072533e+00 1.212011130356e-01 1.439877005536e-01 1.104651695505e-01
{6} 4.500000000000e+01 9.119859072533e+00 1.212011130356e-01 1.439877005536e-01 1.104651695505e-01
{7} 4.500000000000e+01 6.139494817386e+00 8.125544156546e-02 3.190325827972e-01 1.634202309496e-01
{8} 4.500000000000e+01 6.139494817386e+00 8.125544156546e-02 3.190325827972e-01 1.634202309496e-01
{9} 4.500000000000e+01 6.188783722900e+00 6.350704967531e-01 4.049420605759e-02 2.091808700827e-01
{10} 4.500000000000e+01 6.188783722900e+00 6.350704967531e-01 4.049420605759e-02 2.091808700827e-01
{11} 4.500000000000e+01 4.660084037117e+00 1.732563439876e-01 1.971229715248e-01 2.178835086846e-01
{12} 4.500000000000e+01 4.660084037117e+00 1.732563439876e-01 1.971229715248e-01 2.178835086846e-01
{13} 4.500000000000e+01 5.708371688751e+00 9.142448572836e-01 3.049617436078e-02 4.323733572034e-01
{14} 4.500000000000e+01 5.708371688751e+00 9.142448572836e-01 3.049617436078e-02 4.323733572034e-01
{15} 4.500000000000e+01  NaN  NaN 3.020872635329e-02  Inf
{16} 4.500000000000e+01  NaN  NaN -2.187774984084e+01  Inf
{17} 4.500000000000e+01 9.911929017397e-07 2.505261893630e-04 6.409273667590e+08 1.008885384093e+06
{18} 4.500000000000e+01 9.911929017397e-07 2.505261893630e-04 6.409273667590e+08 1.008885384093e+06
{19} 4.500000000000e+01 1.246054572517e-06 3.501804395944e-06 3.647465433689e+10 8.025330688253e+05
{20} 4.500000000000e+01 1.246054572517e-06 3.501804395944e-06 3.647465433689e+10 8.025330688253e+05
{21} 4.500000000000e+01  NaN  NaN 6.185633300282e+09  Inf
{22} 4.500000000000e+01  NaN  NaN -9.108528765953e+10  Inf

{1} 4.600000000000e+01 5.647092602673e+01 3.409794745977e-01 8.265459170650e-03 1.883712218359e-02
{2} 4.600000000000e+01 5.647092602673e+01 3.409794745977e-01 8.265459170650e-03 1.883712218359e-02
{3} 4.600000000000e+01  NaN  NaN 3.982244877435e-03  Inf
{4} 4.600000000000e+01  NaN  NaN 5.375423942672e-03  Inf
{5} 4.600000000000e+01 9.150433969963e+00 1.106804135237e-01 1.571475690051e-01 1.099600232983e-01
{6} 4.600000000000e+01 9.150433969963e+00 1.106804135237e-01 1.571475690051e-01 1.099600232983e-01
{7} 4.600000000000e+01 6.143035920780e+00 8.108570183713e-02 3.195161368933e-01 1.633237634847e-01
{8} 4.600000000000e+01 6.143035920780e+00 8.108570183713e-02 3.195161368933e-01 1.633237634847e-01
{9} 4.600000000000e+01 6.193586221836e+00 6.351178284151e-01 4.045979144215e-02 2.090292023234e-01
{10} 4.600000000000e+01 6.193586221836e+00 6.351178284151e-01 4.045979144215e-02 2.090292023234e-01
{11} 4.600000000000e+01 4.688999940304e+00 1.690462108829e-01 2.007864789122e-01 2.163791932453e-01
{12} 4.600000000000e+01 4.688999940304e+00 1.690462108829e-01 2.007864789122e-01 2.163791932453e-01
{13} 4.600000000000e+01 5.699110161575e+00 9.136353963795e-01 3.056610938982e-02 4.316139356083e-01
{14} 4.600000000000e+01 5.699110161575e+00 9.136353963795e-01 3.056610938982e-02 4.316139356083e-01
{15} 4.600000000000e+01  NaN  NaN 3.011205771789e-02  Inf
{16} 4.600000000000e+01  NaN  NaN -2.230476073966e+01  Inf
{17} 4.600000000000e+01 1.210436648463e-06 5.657248843593e-02 2.324196190066e+06 8.274733550412e+05
{18} 4.600000000000e+01 1.210436648463e-06 5.657248843593e-02 2.324196190066e+06 8.274733550412e+05
{19} 4.600000000000e+01 1.210395980657e-06 -5.654650825501e-02 -2.325342163382e+06 8.274999372678e+05
{20} 4.600000000000e+01 1.210395980657e-06 -5.654650825501e-02 -2.325342163382e+06 8.274999372678e+05
{21} 4.600000000000e+01  NaN  NaN 2.597019985254e+10  Inf
{22} 4.600000000000e+01  NaN  NaN 2.601844733481e+09  Inf

{1} 4.700000000000e+01 5.704950428396e+01 3.375492684843e-01 8.264775962107e-03 1.862157621320e-02
{2} 4.700000000000e+01 5.704950428396e+01 3.375492684843e-01 8.264775962107e-03 1.862157621320e-02
{3} 4.700000000000e+01  NaN  NaN 4.062574173879e-03  Inf
{4} 4.700000000000e+01  NaN  NaN 5.492508072377e-03  Inf
{5} 4.700000000000e+01 9.181674642711e+00 1.005454744762e-01 1.723993819242e-01 1.094673233382e-01
{6} 4.700000000000e+01 9.181674642711e+00 1.005454744762e-01 1.723993819242e-01 1.094673233382e-01
{7} 4.700000000000e+01 6.146434622840e+00 8.092690836762e-02 3.199660615486e-01 1.632313392129e-01
{8} 4.700000000000e+01 6.146434622840e+00 8.092690836762e-02 3.199660615486e-01 1.632313392129e-01
{9} 4.700000000000e+01 6.198393911556e+00 6.351418988589e-01 4.042687727644e-02 2.088724242010e-01
{10} 4.700000000000e+01 6.198393911556e+00 6.351418988589e-01 4.042687727644e-02 2.088724242010e-01
{11} 4.700000000000e+01 5.689820767092e+00 9.130383653926e-01 3.063603230706e-02 4.308992387003e-01
{12} 4.700000000000e+01 5.689820767092e+00 9.130383653926e-01 3.063603230706e-02 4.308992387003e-01
{13} 4.700000000000e+01 4.716312351564e+00 1.651213245517e-01 2.043687121117e-01 2.149810503955e-01
{14} 4.700000000000e+01 4.716312351564e+00 1.651213245517e-01 2.043687121117e-01 2.149810503955e-01
{15} 4.700000000000e+01  NaN  NaN 3.001144954868e-02  Inf
{16} 4.700000000000e+01  NaN  NaN -2.273331060927e+01  Inf
{17} 4.700000000000e+01 5.039880262050e-06 4.929677245868e-04 6.405918763292e+07 1.984174364297e+05
{18} 4.700000000000e+01 5.039880262050e-06 4.929677245868e-04 6.405918763292e+07 1.984174364297e+05
{19} 4.700000000000e+01 1.251701732137e-06 2.966249886319e-06 4.286586025861e+10 7.989123721167e+05
{20} 4.700000000000e+01 1.251701732137e-06 2.966249886319e-06 4.286586025861e+10 7.989123721167e+05
{21} 4.700000000000e+01  NaN  NaN 5.137843096018e+10  Inf
{22} 4.700000000000e+01  NaN  NaN -3.194404184374e+11  Inf

{1} 4.800000000000e+01 5.762222644887e+01 3.342191628613e-01 8.264160625620e-03 1.841326199969e-02
{2} 4.800000000000e+01 5.762222644887e+01 3.342191628613e-01 8.264160625620e-03 1.841326199969e-02
{3} 4.800000000000e+01  NaN  NaN 4.142552252766e-03  Inf
{4} 4.800000000000e+01  NaN  NaN 5.609591587091e-03  Inf
{5} 4.800000000000e+01 9.213543861053e+00 9.077897931955e-02 1.902865659482e-01 1.089858657573e-01
{6} 4.800000000000e+01 9.213543861053e+00 9.077897931955e-02 1.902865659482e-01 1.089858657573e-01
{7} 4.800000000000e+01 6.149699557599e+00 8.077828512986e-02 3.203845786040e-01 1.631427047936e-01
{8} 4.800000000000e+01 6.149699557599e+00 8.077828512986e-02 3.203845786040e-01 1.631427047936e-01
{9} 4.800000000000e+01 6.203203826261e+00 6.351434949572e-01 4.039542908580e-02 2.087108208389e-01
{10} 4.800000000000e+01 6.203203826261e+00 6.351434949572e-01 4.039542908580e-02 2.087108208389e-01
{11} 4.800000000000e+01 4.742126448658e+00 1.614586113654e-01 2.078671149582e-01 2.136794459519e-01
{12} 4.800000000000e+01 4.742126448658e+00 1.614586113654e-01 2.078671149582e-01 2.136794459519e-01
{13} 4.800000000000e+01 5.680505161131e+00 9.124534396501e-01 3.070594447154e-02 4.302273961845e-01
{14} 4.800000000000e+01 5.680505161131e+00 9.124534396501e-01 3.070594447154e-02 4.302273961845e-01
{15} 4.800000000000e+01  NaN  NaN 2.990772403542e-02  Inf
{16} 4.800000000000e+01  NaN  NaN -2.316333024924e+01  Inf
{17} 4.800000000000e+01  NaN  NaN -1.244477314243e+05  Inf
{18} 4.800000000000e+01  NaN  NaN 1.244482305937e+05  Inf
{19} 4.800000000000e+01 1.256040866798e-06 1.023249834389e-05 1.238325108060e+10 7.961524393724e+05
{20} 4.800000000000e+01 1.256040866798e-06 1.023249834389e-05 1.238325108060e+10 7.961524393724e+05
{21} 4.800000000000e+01  NaN  NaN 6.641688048649e+11  Inf
{22} 4.800000000000e+01  NaN  NaN -4.689521338487e+09  Inf

{1} 4.900000000000e+01 5.818926463296e+01 3.309844524387e-01 8.263607268543e-03 1.821178584107e-02
{2} 4.900000000000e+01 5.818926463296e+01 3.309844524387e-01 8.263607268543e-03 1.821178584107e-02
{3} 4.900000000000e+01  NaN  NaN 4.222174168493e-03  Inf
{4} 4.900000000000e+01  NaN  NaN 5.726674969010e-03  Inf
{5} 4.900000000000e+01 9.246004703576e+00 8.136473328120e-02 2.115581772117e-01 1.085146145300e-01
{6} 4.900000000000e+01 9.246004703576e+00 8.136473328120e-02 2.115581772117e-01 1.085146145300e-01
{7} 4.900000000000e+01 6.152838687825e+00 8.063912548442e-02 3.207737292894e-01 1.630576272777e-01
{8} 4.900000000000e+01 6.152838687825e+00 8.063912548442e-02 3.207737292894e-01 1.630576272777e-01
{9} 4.900000000000e+01 6.208013031300e+00 6.351233473786e-01 4.036541611871e-02 2.085446643066e-01
{10} 4.900000000000e+01 6.208013031300e+00 6.351233473786e-01 4.036541611871e-02 2.085446643066e-01
{11} 4.900000000000e+01 4.766539575345e+00 1.580369379287e-01 2.112799678382e-01 2.124658187325e-01
{12} 4.900000000000e+01 4.766539575345e+00 1.580369379287e-01 2.112799678382e-01 2.124658187325e-01
{13} 4.900000000000e+01 5.671165060904e+00 9.118803245155e-01 3.077584590540e-02 4.295966793989e-01
{14} 4.900000000000e+01 5.671165060904e+00 9.118803245155e-01 3.077584590540e-02 4.295966793989e-01
{15} 4.900000000000e+01  NaN  NaN 2.980158682115e-02  Inf
{16} 4.900000000000e+01  NaN  NaN -2.359466448738e+01  Inf
{17} 4.900000000000e+01 1.353249718842e-06 7.846433644439e-05 1.498890405785e+09 7.389619145345e+05
{18} 4.900000000000e+01 1.353249718842e-06 7.846433644439e-05 1.498890405785e+09 7.389619145345e+05
{19} 4.900000000000e+01 1.113689623956e-06 1.691294601780e-06 8.449610610434e+10 8.979162402982e+05
{20} 4.900000000000e+01 1.113689623956e-06 1.691294601780e-06 8.449610610434e+10 8.979162402982e+05
{21} 4.900000000000e+01  NaN  NaN -1.407239332582e+10  Inf
{22} 4.900000000000e+01  NaN  NaN -2.986715767260e+11  Inf

{1} 5.000000000000e+01 5.875078312624e+01 3.278407342867e-01 8.263110450876e-03 1.801678315174e-02
{2} 5.000000000000e+01 5.875078312624e+01 3.278407342867e-01 8.263110450876e-03 1.801678315174e-02
{3} 5.000000000000e+01  NaN  NaN 4.301435105824e-03  Inf
{4} 5.000000000000e+01  NaN  NaN 5.843758710088e-03  Inf
{5} 5.000000000000e+01 9.279020774318e+00 7.228753699315e-02 2.372764068271e-01 1.080526763361e-01
{6} 5.000000000000e+01 9.279020774318e+00 7.228753699315e-02 2.372764068271e-01 1.080526763361e-01
{7} 5.000000000000e+01 6.155859368481e+00 8.050878470246e-02 3.211353917173e-01 1.629758921095e-01
{8} 5.000000000000e+01 6.155859368481e+00 8.050878470246e-02 3.211353917173e-01 1.629758921095e-01
{9} 5.000000000000e+01 6.212818623694e+00 6.350821371085e-01 4.033681089005e-02 2.083742149092e-01
{10} 5.000000000000e+01 6.212818623694e+00 6.350821371085e-01 4.033681089005e-02 2.083742149092e-01
{11} 5.000000000000e+01 4.789642005735e+00 1.548369719405e-01 2.146062709413e-01 2.113325343146e-01
{12} 5.000000000000e+01 4.789642005735e+00 1.548369719405e-01 2.146062709413e-01 2.113325343146e-01
{13} 5.000000000000e+01 5.661802235224e+00 9.113187520116e-01 3.084573543821e-02 4.290054861541e-01
{14} 5.000000000000e+01 5.661802235224e+00 9.113187520116e-01 3.084573543821e-02 4.290054861541e-01
{15} 5.000000000000e+01  NaN  NaN 2.969364387431e-02  Inf
{16} 5.000000000000e+01  NaN  NaN -2.402723436907e+01  Inf
{17} 5.000000000000e+01  NaN  NaN 4.984430210570e+04  Inf
{18} 5.000000000000e+01 1.305996983035e-06 -1.052092771883e-05 -1.158307640438e+10 7.656985529412e+05
{19} 5.000000000000e+01 1.305996983035e-06 -1.052092771883e-05 -1.158307640438e+10 7.656985529412e+05
{20} 5.000000000000e+01  NaN  NaN -4.985180521380e+04  Inf
{21} 5.000000000000e+01  NaN  NaN 1.854152132422e+10  Inf
{22} 5.000000000000e+01  NaN  NaN 2.696599784820e+11  Inf

